country_val_str,country,facet_id,var,year,value
Lithuania (+24%),Lithuania,% of EU8-2004,% of EU8,2022,68.60368551324936
Lithuania (+24%),Lithuania,% of EU8-2004,% of EU8,2023,67.82222899628984
Estonia (+23%),Estonia,% of EU8-2004,% of EU8,2004,43.06617869793013
Estonia (+23%),Estonia,% of EU8-2004,% of EU8,2005,48.002017693794635
Estonia (+23%),Estonia,% of EU8-2004,% of EU8,2006,51.815205716500124
Estonia (+23%),Estonia,% of EU8-2004,% of EU8,2007,54.809888247795044
Estonia (+23%),Estonia,% of EU8-2004,% of EU8,2008,54.1472202136765
Estonia (+23%),Estonia,% of EU8-2004,% of EU8,2009,49.501306208229316
Estonia (+23%),Estonia,% of EU8-2004,% of EU8,2010,48.28295369406645
Estonia (+23%),Estonia,% of EU8-2004,% of EU8,2011,51.20564044539642
Estonia (+23%),Estonia,% of EU8-2004,% of EU8,2012,53.90613714540051
Estonia (+23%),Estonia,% of EU8-2004,% of EU8,2013,56.25365032932608
Estonia (+23%),Estonia,% of EU8-2004,% of EU8,2014,57.7924859164936
Estonia (+23%),Estonia,% of EU8-2004,% of EU8,2015,58.37298063000744
Estonia (+23%),Estonia,% of EU8-2004,% of EU8,2016,59.74890991087969
Estonia (+23%),Estonia,% of EU8-2004,% of EU8,2017,61.770131248579155
Estonia (+23%),Estonia,% of EU8-2004,% of EU8,2018,63.803893017440615
Estonia (+23%),Estonia,% of EU8-2004,% of EU8,2019,65.61602853093572
Estonia (+23%),Estonia,% of EU8-2004,% of EU8,2020,68.87150170965423
Estonia (+23%),Estonia,% of EU8-2004,% of EU8,2021,71.03196767352925
Estonia (+23%),Estonia,% of EU8-2004,% of EU8,2022,69.7435432320801
Estonia (+23%),Estonia,% of EU8-2004,% of EU8,2023,66.14669906065063
Bulgaria (+20%),Bulgaria,% of EU8-2004,% of EU8,2004,32.10087011411409
Bulgaria (+20%),Bulgaria,% of EU8-2004,% of EU8,2005,34.010380161336634
Bulgaria (+20%),Bulgaria,% of EU8-2004,% of EU8,2006,34.53334730929862
Bulgaria (+20%),Bulgaria,% of EU8-2004,% of EU8,2007,34.417862979778896
Bulgaria (+20%),Bulgaria,% of EU8-2004,% of EU8,2008,37.87715522926796
Bulgaria (+20%),Bulgaria,% of EU8-2004,% of EU8,2009,38.60204247286555
Bulgaria (+20%),Bulgaria,% of EU8-2004,% of EU8,2010,38.95814585118749
Bulgaria (+20%),Bulgaria,% of EU8-2004,% of EU8,2011,38.560782396659604
Bulgaria (+20%),Bulgaria,% of EU8-2004,% of EU8,2012,39.96761310413087
Bulgaria (+20%),Bulgaria,% of EU8-2004,% of EU8,2013,39.490339763558296
Bulgaria (+20%),Bulgaria,% of EU8-2004,% of EU8,2014,40.12391121626993
Bulgaria (+20%),Bulgaria,% of EU8-2004,% of EU8,2015,40.12093089676542
Bulgaria (+20%),Bulgaria,% of EU8-2004,% of EU8,2016,40.96743290887171
Bulgaria (+20%),Bulgaria,% of EU8-2004,% of EU8,2017,42.00900979045444
Bulgaria (+20%),Bulgaria,% of EU8-2004,% of EU8,2018,42.415576348374024
Bulgaria (+20%),Bulgaria,% of EU8-2004,% of EU8,2019,43.997595532322535
