STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,indic_ppp,Purchasing power parities indicator,ppp_cat18,Analytical categories for purchasing power parities (PPPs) calculation (based on COICOP18),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A0101,Food and non-alcoholic beverages,MT,Malta,2023,,2292,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A0101,Food and non-alcoholic beverages,MT,Malta,2024,,2397,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A0101,Food and non-alcoholic beverages,NL,Netherlands,2022,,2786,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A0101,Food and non-alcoholic beverages,NL,Netherlands,2023,,2973,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A0101,Food and non-alcoholic beverages,NL,Netherlands,2024,,3006,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A0101,Food and non-alcoholic beverages,NO,Norway,2022,,2999,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A0101,Food and non-alcoholic beverages,NO,Norway,2023,,2764,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A0101,Food and non-alcoholic beverages,NO,Norway,2024,,2822,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A0101,Food and non-alcoholic beverages,PL,Poland,2022,,1854,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A0101,Food and non-alcoholic beverages,PL,Poland,2023,,2081,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A0101,Food and non-alcoholic beverages,PL,Poland,2024,,2312,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A0101,Food and non-alcoholic beverages,PT,Portugal,2022,,2848,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A0101,Food and non-alcoholic beverages,PT,Portugal,2023,,3153,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A0101,Food and non-alcoholic beverages,PT,Portugal,2024,,3275,,p,provisional,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A0101,Food and non-alcoholic beverages,RO,Romania,2022,,2241,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A0101,Food and non-alcoholic beverages,RO,Romania,2023,,2323,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A0101,Food and non-alcoholic beverages,RO,Romania,2024,,2599,,p,provisional,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A0101,Food and non-alcoholic beverages,RS,Serbia,2022,,1474,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A0101,Food and non-alcoholic beverages,RS,Serbia,2023,,1688,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A0101,Food and non-alcoholic beverages,RS,Serbia,2024,,1806,,p,provisional,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A0101,Food and non-alcoholic beverages,SE,Sweden,2022,,2887,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A0101,Food and non-alcoholic beverages,SE,Sweden,2023,,2873,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A0101,Food and non-alcoholic beverages,SE,Sweden,2024,,3029,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A0101,Food and non-alcoholic beverages,SI,Slovenia,2022,,2084,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A0101,Food and non-alcoholic beverages,SI,Slovenia,2023,,2286,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A0101,Food and non-alcoholic beverages,SI,Slovenia,2024,,2392,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A0101,Food and non-alcoholic beverages,SK,Slovakia,2022,,2150,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A0101,Food and non-alcoholic beverages,SK,Slovakia,2023,,2487,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A0101,Food and non-alcoholic beverages,SK,Slovakia,2024,,2617,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A0101,Food and non-alcoholic beverages,TR,Türkiye,2022,,1332,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A0101,Food and non-alcoholic beverages,TR,Türkiye,2023,,1648,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A0101,Food and non-alcoholic beverages,TR,Türkiye,2024,,1871,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,AL,Albania,2022,,1368,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,AL,Albania,2023,,1780,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,AL,Albania,2024,,2153,,p,provisional,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,AT,Austria,2022,,2278,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,AT,Austria,2023,,2451,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,AT,Austria,2024,,2498,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,BA,Bosnia and Herzegovina,2022,,1222,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,BA,Bosnia and Herzegovina,2023,,1409,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,BA,Bosnia and Herzegovina,2024,,1457,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,BE,Belgium,2022,,2334,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,BE,Belgium,2023,,2460,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,BE,Belgium,2024,,2538,,p,provisional,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,BG,Bulgaria,2022,,1496,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,BG,Bulgaria,2023,,1610,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,BG,Bulgaria,2024,,1755,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,CH,Switzerland,2022,,3698,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,CH,Switzerland,2023,,3774,,p,provisional,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,CH,Switzerland,2024,,3940,,p,provisional,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,CPC1,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2022,,1333,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,CPC1,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2023,,1556,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,CPC1,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2024,,1688,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,CY,Cyprus,2022,,2142,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,CY,Cyprus,2023,,2331,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,CY,Cyprus,2024,,2481,,p,provisional,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,CZ,Czechia,2022,,1710,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,CZ,Czechia,2023,,1811,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,CZ,Czechia,2024,,1738,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,DE,Germany,2022,,2384,,p,provisional,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,DE,Germany,2023,,2500,,p,provisional,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,DE,Germany,2024,,2558,,p,provisional,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,DK,Denmark,2022,,2907,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,DK,Denmark,2023,,2915,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,DK,Denmark,2024,,2880,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,EA19,Euro area - 19 countries  (2015-2022),2022,,2345,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,EA19,Euro area - 19 countries  (2015-2022),2023,,2512,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,EA19,Euro area - 19 countries  (2015-2022),2024,,2569,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,EA20,Euro area – 20 countries (2023-2025),2022,,2341,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,EA20,Euro area – 20 countries (2023-2025),2023,,2508,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,EA20,Euro area – 20 countries (2023-2025),2024,,2566,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,EE,Estonia,2022,,2401,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,EE,Estonia,2023,,2602,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,EE,Estonia,2024,,2625,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,EL,Greece,2022,,2314,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,EL,Greece,2023,,2377,,p,provisional,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,EL,Greece,2024,,2508,,p,provisional,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,ES,Spain,2022,,1985,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,ES,Spain,2023,,2100,,p,provisional,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,ES,Spain,2024,,2150,,p,provisional,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,EU27_2020,European Union - 27 countries (from 2020),2022,,2232,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,EU27_2020,European Union - 27 countries (from 2020),2023,,2392,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,EU27_2020,European Union - 27 countries (from 2020),2024,,2471,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,FI,Finland,2022,,2519,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,FI,Finland,2023,,2692,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,FI,Finland,2024,,2701,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,FR,France,2022,,2276,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,FR,France,2023,,2474,,p,provisional,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,FR,France,2024,,2504,,p,provisional,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,HR,Croatia,2022,,2002,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,HR,Croatia,2023,,2204,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,HR,Croatia,2024,,2310,,p,provisional,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,HU,Hungary,2022,,1252,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,HU,Hungary,2023,,1454,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,HU,Hungary,2024,,1579,,p,provisional,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,IE,Ireland,2022,,2095,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,IE,Ireland,2023,,2348,,,,,
dataflow,ESTAT:PRC_PPP_IND_1(1.0),"Purchasing power parities, price level indices, nominal and real expenditures by analytical categories - based on COICOP 2018",A,Annual,EXP_EUR_HAB,Nominal expenditure per inhabitant (in euro),A010101,Food,IE,Ireland,2024,,2405,,,,,
