country,region,start_yr,end_yr,start,end,pop_start,pop_end,mean_end,mean_start,scaling,change,log_change,mean_lin_diff,mean_log_diff,label_color,label_txt_linear,label_txt_log,label_final,x_text,mean_start_end_lin,mean_start_end_log,mean_label_val,mean_label_txt,region_lab,period_lab_T_F,period_lab,x_start,x_end,type_scale,sel_var
"South
Korea",Asia,1995,2023,233.07951357875712,390.33925450350375,45368368,51748695,390.33925450350375,233.07951357875712,1,157.25974092474664,0.515636588992346,157.25974092474664,0.515636588992346,black,+157%,0.52,+157%,311.7093840411304,233 → 390,5.45 → 5.97,157,+157% (233 → 390),"Asia
+157% (233 → 390)",TRUE,(1995-2023),233.07951357875712,390.33925450350375,linear,% of LAT_AM
Poland,CEE,1995,2024,195.20578572386424,339.2314581349332,38364630,36554707,284.9734447294018,150.747556514523,1,144.02567241106894,0.5526283282419934,134.2258882148788,0.636789372922353,black,+144%,0.55,+144%,267.2186219293987,151 → 285,5.02 → 5.65,134,+134% (151 → 285),"CEE
+134% (151 → 285)",FALSE,,195.20578572386424,339.2314581349332,linear,% of LAT_AM
Latvia,CEE,1995,2024,98.40662899346258,211.4608996115114,2485908,1862441,284.9734447294018,150.747556514523,1,113.05427061804882,0.764931939973408,134.2258882148788,0.636789372922353,black,+113%,0.76,+113%,154.933764302487,151 → 285,5.02 → 5.65,134,+134% (151 → 285),"CEE
+134% (151 → 285)",FALSE,,98.40662899346258,211.4608996115114,linear,% of LAT_AM
Hungary,CEE,1995,2024,143.16696418510867,226.8014899655648,10322744,9562314,284.9734447294018,150.747556514523,1,83.63452578045613,0.46006361046456246,134.2258882148788,0.636789372922353,black,+84%,0.46,+84%,184.98422707533672,151 → 285,5.02 → 5.65,134,+134% (151 → 285),"CEE
+134% (151 → 285)",FALSE,,143.16696418510867,226.8014899655648,linear,% of LAT_AM
Czechia,CEE,1995,2024,156.66903942636645,210.22980097892372,10311979,10882164,284.9734447294018,150.747556514523,1,53.56076155255727,0.29406567159803265,134.2258882148788,0.636789372922353,black,+54%,0.29,+54%,183.4494202026451,151 → 285,5.02 → 5.65,134,+134% (151 → 285),"CEE
+134% (151 → 285)",FALSE,,156.66903942636645,210.22980097892372,linear,% of LAT_AM
Slovakia,CEE,1995,2024,184.55685408493295,218.71545089561536,5354244,5422069,284.9734447294018,150.747556514523,1,34.15859681068241,0.1698140057678864,134.2258882148788,0.636789372922353,black,+34%,0.17,+34%,201.63615249027416,151 → 285,5.02 → 5.65,134,+134% (151 → 285),"CEE
+134% (151 → 285)",FALSE,,184.55685408493295,218.71545089561536,linear,% of LAT_AM
Slovenia,CEE,1995,2024,346.18391059808323,343.4600026598142,1988051,2126324,284.9734447294018,150.747556514523,1,-2.723907938269008,-0.007899503064401509,134.2258882148788,0.636789372922353,red,-3%,-0.01,-3%,344.8219566289487,151 → 285,5.02 → 5.65,134,+134% (151 → 285),"CEE
+134% (151 → 285)",FALSE,,346.18391059808323,343.4600026598142,linear,% of LAT_AM
Portugal,Southern Europe,1995,2024,355.25953137684246,271.7966606330885,10031702,10701636,333.4623829734697,491.9636210765383,1,-83.46287074375397,-0.26779438114831344,-158.5012381030686,-0.38887470854556994,red,-83%,-0.27,-83%,313.5280960049655,492 → 333,6.2 → 5.81,-159,-159% (492 → 333),"Southern Europe
-159% (492 → 333)",FALSE,,355.25953137684246,271.7966606330885,linear,% of LAT_AM
Spain,Southern Europe,1995,2024,520.1752044205075,359.61203450269045,40052688,48807137,333.4623829734697,491.9636210765383,1,-160.56316991781705,-0.36913991800821205,-158.5012381030686,-0.38887470854556994,red,-161%,-0.37,-161%,439.893619461599,492 → 333,6.2 → 5.81,-159,-159% (492 → 333),"Southern Europe
-159% (492 → 333)",FALSE,,520.1752044205075,359.61203450269045,linear,% of LAT_AM
Greece,Southern Europe,1995,2024,514.9145339547505,274.13260341507856,10519187,10388805,333.4623829734697,491.9636210765383,1,-240.78193053967192,-0.6303889900163133,-158.5012381030686,-0.38887470854556994,red,-241%,-0.63,-241%,394.5235686849145,492 → 333,6.2 → 5.81,-159,-159% (492 → 333),"Southern Europe
-159% (492 → 333)",FALSE,,514.9145339547505,274.13260341507856,linear,% of LAT_AM
Romania,CEE,1996,2024,2208.10705,19906.76996,22541865,19069340,20774.492289228394,4974.414488671181,1,17698.662910000003,2.198924262841413,15800.077800557214,1.4294182289328234,black,$17699k,2.2,2.2,8.799353020432296,4974 → 20774,8.51 → 9.94,1.43,+1.43 (log ratio) (8.51 → 9.94),"CEE
+1.43 (log ratio) (8.51 → 9.94)",TRUE,(1996-2024),7.699890889011589,9.898815151853002,logratio,value
Lithuania,CEE,1995,2024,2766.778431,20396.71313,3626997,2888055,20774.492289228394,4974.414488671181,1,17629.934699,1.99769014472484,15800.077800557214,1.4294182289328234,black,$17630k,2,2,8.924283973410061,4974 → 20774,8.51 → 9.94,1.43,+1.43 (log ratio) (8.51 → 9.94),"CEE
+1.43 (log ratio) (8.51 → 9.94)",FALSE,,7.925438901047641,9.92312904577248,logratio,value
Latvia,CEE,1995,2024,3248.420368,15415.44628,2485908,1862441,20774.492289228394,4974.414488671181,1,12167.025912000001,1.5572011743705387,15800.077800557214,1.4294182289328234,black,$12167k,1.56,1.56,8.86452470373764,4974 → 20774,8.51 → 9.94,1.43,+1.43 (log ratio) (8.51 → 9.94),"CEE
+1.43 (log ratio) (8.51 → 9.94)",FALSE,,8.085924116552372,9.64312529092291,logratio,value
Poland,CEE,1995,2024,6443.77779,24729.88779,38364630,36554707,20774.492289228394,4974.414488671181,1,18286.11,1.344897562639124,15800.077800557214,1.4294182289328234,black,$18286k,1.34,1.34,9.443319041781642,4974 → 20774,8.51 → 9.94,1.43,+1.43 (log ratio) (8.51 → 9.94),"CEE
+1.43 (log ratio) (8.51 → 9.94)",FALSE,,8.77087026046208,10.115767823101205,logratio,value
Hungary,CEE,1995,2024,4725.967013,16533.77145,10322744,9562314,20774.492289228394,4974.414488671181,1,11807.804436999999,1.2523328448616933,15800.077800557214,1.4294182289328234,black,$11808k,1.25,1.25,9.086993900254907,4974 → 20774,8.51 → 9.94,1.43,+1.43 (log ratio) (8.51 → 9.94),"CEE
+1.43 (log ratio) (8.51 → 9.94)",FALSE,,8.46082747782406,9.713160322685752,logratio,value
"South
Korea",Asia,1995,2023,7693.996299,26467.3988,45368368,51748695,26467.3988,7693.996299,1,18773.402500999997,1.235473418365082,18773.402500999997,1.235473418365082,black,$18773k,1.24,1.24,9.56593231147049,7694 → 26467,8.95 → 10.18,1.24,+1.24 (log ratio) (8.95 → 10.18),"Asia
+1.24 (log ratio) (8.95 → 10.18)",TRUE,(1995-2023),8.94819560228795,10.183669020653031,logratio,value
Czechia,CEE,1995,2024,5171.672924,15325.6995,10311979,10882164,20774.492289228394,4974.414488671181,1,10154.026576,1.0863349059951637,15800.077800557214,1.4294182289328234,black,$10154k,1.09,1.09,9.094118951137098,4974 → 20774,8.51 → 9.94,1.43,+1.43 (log ratio) (8.51 → 9.94),"CEE
+1.43 (log ratio) (8.51 → 9.94)",FALSE,,8.550951498139517,9.63728640413468,logratio,value
Slovakia,CEE,1995,2024,6092.254658,15944.30124,5354244,5422069,20774.492289228394,4974.414488671181,1,9852.046582,0.9620832401650173,15800.077800557214,1.4294182289328234,black,$9852k,0.96,0.96,9.195815135259338,4974 → 20774,8.51 → 9.94,1.43,+1.43 (log ratio) (8.51 → 9.94),"CEE
+1.43 (log ratio) (8.51 → 9.94)",FALSE,,8.714773515176828,9.676856755341845,logratio,value
Chile,Latin America,1995,2024,4183.854173,10931.40856,14527329,19764771,7289.974793600483,3301.0178290080453,1,6747.554387,0.9604072922168078,3988.956964592438,0.792269234397131,black,$6748k,0.96,0.96,8.819191797756282,3301 → 7290,8.1 → 8.89,0.79,+0.79 (log ratio) (8.1 → 8.89),"Latin America
+0.79 (log ratio) (8.1 → 8.89)",FALSE,,8.338988151647879,9.299395443864686,logratio,value
Brazil,Latin America,1995,2024,2606.243988,6711.8321,161735036,211998573,7289.974793600483,3301.0178290080453,1,4105.5881119999995,0.9459618541536142,3988.956964592438,0.792269234397131,black,$4106k,0.95,0.95,8.338646305858667,3301 → 7290,8.1 → 8.89,0.79,+0.79 (log ratio) (8.1 → 8.89),"Latin America
+0.79 (log ratio) (8.1 → 8.89)",FALSE,,7.865665378781861,8.811627232935475,logratio,value
Slovenia,CEE,1995,2024,11427.59261,25038.14762,1988051,2126324,20774.492289228394,4974.414488671181,1,13610.55501,0.7843697313327291,15800.077800557214,1.4294182289328234,black,$13611k,0.78,0.78,9.735970979974187,4974 → 20774,8.51 → 9.94,1.43,+1.43 (log ratio) (8.51 → 9.94),"CEE
+1.43 (log ratio) (8.51 → 9.94)",FALSE,,9.343786114307823,10.128155845640553,logratio,value
Mexico,Latin America,1995,2024,2717.766512,5891.597261,90862395,130861007,7289.974793600483,3301.0178290080453,1,3173.8307489999997,0.7737167350364291,3988.956964592438,0.792269234397131,black,$3174k,0.77,0.77,8.294424054197886,3301 → 7290,8.1 → 8.89,0.79,+0.79 (log ratio) (8.1 → 8.89),"Latin America
+0.79 (log ratio) (8.1 → 8.89)",FALSE,,7.907565686679672,8.681282421716102,logratio,value
Portugal,Southern Europe,1995,2024,11727.18047,19813.90805,10031702,10701636,24309.323664905445,16239.80684397011,1,8086.727579999999,0.5244748532488175,8069.516820935336,0.4033945258515609,black,$8087k,0.52,0.52,9.631901970239678,16240 → 24309,9.7 → 10.1,0.4,+0.4 (log ratio) (9.7 → 10.1),"Southern Europe
+0.4 (log ratio) (9.7 → 10.1)",FALSE,,9.36966454361527,9.894139396864087,logratio,value
Costa Rica,Latin America,1995,2024,8510.492247,13468.66985,3535133,5129910,7289.974793600483,3301.0178290080453,1,4958.177603,0.45906645220107795,3988.956964592438,0.792269234397131,black,$4958k,0.46,0.46,9.278588289355849,3301 → 7290,8.1 → 8.89,0.79,+0.79 (log ratio) (8.1 → 8.89),"Latin America
+0.79 (log ratio) (8.1 → 8.89)",FALSE,,9.04905506325531,9.508121515456388,logratio,value
Colombia,Latin America,1995,2024,7046.999138,11107.41,35804622,52886363,7289.974793600483,3301.0178290080453,1,4060.4108619999997,0.4550105811384214,3988.956964592438,0.792269234397131,black,$4060k,0.46,0.46,9.087862441574671,3301 → 7290,8.1 → 8.89,0.79,+0.79 (log ratio) (8.1 → 8.89),"Latin America
+0.79 (log ratio) (8.1 → 8.89)",FALSE,,8.86035715100546,9.315367732143882,logratio,value
Spain,Southern Europe,1995,2024,17171.07624,26215.62667,40052688,48807137,24309.323664905445,16239.80684397011,1,9044.550430000003,0.4231293163889188,8069.516820935336,0.4033945258515609,black,$9045k,0.42,0.42,9.962546291542665,16240 → 24309,9.7 → 10.1,0.4,+0.4 (log ratio) (9.7 → 10.1),"Southern Europe
+0.4 (log ratio) (9.7 → 10.1)",FALSE,,9.750981633348207,10.174110949737125,logratio,value
Greece,Southern Europe,1995,2024,16997.42057,19984.19769,10519187,10388805,24309.323664905445,16239.80684397011,1,2986.7771200000025,0.1618802443808176,8069.516820935336,0.4033945258515609,black,$2987k,0.16,0.16,9.821757002539952,16240 → 24309,9.7 → 10.1,0.4,+0.4 (log ratio) (9.7 → 10.1),"Southern Europe
+0.4 (log ratio) (9.7 → 10.1)",FALSE,,9.740816880349543,9.902697124730361,logratio,value
Romania,CEE,1996,2024,0.09022667602290461,0.6290725485448347,22541865,19069340,65.64933856858575,20.612179284110102,0.01,0.5388458725219302,1.941921463155348,0.4503715928447565,1.1584453971078383,black,+1%,1.94,1.94,-1.434469421011517,0 → 1,-1.58 → -0.42,1.16,+1.16 (log ratio) (-1.58 → -0.42),"CEE
+1.16 (log ratio) (-1.58 → -0.42)",TRUE,(1996-2024),-2.405430152589191,-0.46350868943384277,logratio,% of W_EUR3
Lithuania,CEE,1995,2024,0.11483256827800263,0.6445552109362394,3626997,2888055,65.64933856858575,20.612179284110102,0.01,0.5297226426582368,1.7250853440149356,0.4503715928447565,1.1584453971078383,black,+1%,1.73,1.73,-1.3017374675218312,0 → 1,-1.58 → -0.42,1.16,+1.16 (log ratio) (-1.58 → -0.42),"CEE
+1.16 (log ratio) (-1.58 → -0.42)",FALSE,,-2.164280139529299,-0.4391947955143633,logratio,% of W_EUR3
Latvia,CEE,1995,2024,0.13482266939936774,0.4871425197458599,2485908,1862441,65.64933856858575,20.612179284110102,0.01,0.35231985034649216,1.2845963736606343,0.4503715928447565,1.1584453971078383,black,+0%,1.28,1.28,-1.3614967371942515,0 → 1,-1.58 → -0.42,1.16,+1.16 (log ratio) (-1.58 → -0.42),"CEE
+1.16 (log ratio) (-1.58 → -0.42)",FALSE,,-2.0037949240245685,-0.7191985503639343,logratio,% of W_EUR3
Poland,CEE,1995,2024,0.26744301052361785,0.7814875827943254,38364630,36554707,65.64933856858575,20.612179284110102,0.01,0.5140445722707075,1.0722927619292195,0.4503715928447565,1.1584453971078383,black,+1%,1.07,1.07,-0.7827023991502492,0 → 1,-1.58 → -0.42,1.16,+1.16 (log ratio) (-1.58 → -0.42),"CEE
+1.16 (log ratio) (-1.58 → -0.42)",FALSE,,-1.318848780114859,-0.24655601818563935,logratio,% of W_EUR3
Hungary,CEE,1995,2024,0.1961468701719508,0.5224826410316005,10322744,9562314,65.64933856858575,20.612179284110102,0.01,0.3263357708596497,0.9797280441517886,0.4503715928447565,1.1584453971078383,black,+0%,0.98,0.98,-1.139027540676986,0 → 1,-1.58 → -0.42,1.16,+1.16 (log ratio) (-1.58 → -0.42),"CEE
+1.16 (log ratio) (-1.58 → -0.42)",FALSE,,-1.6288915627528804,-0.6491635186010918,logratio,% of W_EUR3
"South
Korea",Asia,1995,2023,0.3193321682127921,0.8384830619009737,45368368,51748695,83.84830619009736,31.933216821279206,0.01,0.5191508936881816,0.9653625398902029,0.5191508936881816,0.9653625398902029,black,+1%,0.97,0.97,-0.6588421683438884,0 → 1,-1.14 → -0.18,0.97,+0.97 (log ratio) (-1.14 → -0.18),"Asia
+0.97 (log ratio) (-1.14 → -0.18)",TRUE,(1995-2023),-1.1415234382889898,-0.176160898398787,logratio,% of W_EUR3
Czechia,CEE,1995,2024,0.2146454799208775,0.48430643756217384,10311979,10882164,65.64933856858575,20.612179284110102,0.01,0.26966095764129633,0.8137301052852591,0.4503715928447565,1.1584453971078383,black,+0%,0.81,0.81,-1.1319024897947934,0 → 1,-1.58 → -0.42,1.16,+1.16 (log ratio) (-1.58 → -0.42),"CEE
+1.16 (log ratio) (-1.58 → -0.42)",FALSE,,-1.5387675424374228,-0.7250374371521637,logratio,% of W_EUR3
Slovakia,CEE,1995,2024,0.25285336951571913,0.5038548310935205,5354244,5422069,65.64933856858575,20.612179284110102,0.01,0.25100146157780134,0.6894784394551126,0.4503715928447565,1.1584453971078383,black,+0%,0.69,0.69,-1.0302063056725554,0 → 1,-1.58 → -0.42,1.16,+1.16 (log ratio) (-1.58 → -0.42),"CEE
+1.16 (log ratio) (-1.58 → -0.42)",FALSE,,-1.3749455254001117,-0.6854670859449992,logratio,% of W_EUR3
Chile,Latin America,1995,2024,0.17364698040261276,0.34544273409708004,14527329,19764771,23.037002142751746,13.700567815235738,0.01,0.17179575369446728,0.6878024915069033,0.09336434327516008,0.5196644336872265,black,+0%,0.69,0.69,-1.4068296431756102,0 → 0,-1.99 → -1.47,0.52,+0.52 (log ratio) (-1.99 → -1.47),"Latin America
+0.52 (log ratio) (-1.99 → -1.47)",FALSE,,-1.7507308889290618,-1.0629283974221586,logratio,% of W_EUR3
Brazil,Latin America,1995,2024,0.10816973536727123,0.21210017160172323,161735036,211998573,23.037002142751746,13.700567815235738,0.01,0.103930436234452,0.6733570534437094,0.09336434327516008,0.5196644336872265,black,+0%,0.67,0.67,-1.887375135073224,0 → 0,-1.99 → -1.47,0.52,+0.52 (log ratio) (-1.99 → -1.47),"Latin America
+0.52 (log ratio) (-1.99 → -1.47)",FALSE,,-2.224053661795079,-1.5506966083513691,logratio,% of W_EUR3
Slovenia,CEE,1995,2024,0.47429161436925454,0.791228881722366,1988051,2126324,65.64933856858575,20.612179284110102,0.01,0.3169372673531115,0.511764930622825,0.4503715928447565,1.1584453971078383,black,+0%,0.51,0.51,-0.49005046095770377,0 → 1,-1.58 → -0.42,1.16,+1.16 (log ratio) (-1.58 → -0.42),"CEE
+1.16 (log ratio) (-1.58 → -0.42)",FALSE,,-0.7459329262691162,-0.2341679956462913,logratio,% of W_EUR3
Mexico,Latin America,1995,2024,0.11279837411487652,0.18617998356459822,90862395,130861007,23.037002142751746,13.700567815235738,0.01,0.0733816094497217,0.5011119343265246,0.09336434327516008,0.5196644336872265,black,+0%,0.5,0.5,-1.9315973867340053,0 → 0,-1.99 → -1.47,0.52,+0.52 (log ratio) (-1.99 → -1.47),"Latin America
+0.52 (log ratio) (-1.99 → -1.47)",FALSE,,-2.1821533538972675,-1.681041419570743,logratio,% of W_EUR3
Portugal,Southern Europe,1995,2024,0.4867257301637299,0.6261380253397228,10031702,10701636,76.81973631086923,67.4018095318805,0.01,0.13941229517599296,0.2518700525389128,0.09417926778988729,0.13078972514165638,black,+0%,0.25,0.25,-0.5941194706922139,1 → 1,-0.39 → -0.26,0.13,+0.13 (log ratio) (-0.39 → -0.26),"Southern Europe
+0.13 (log ratio) (-0.39 → -0.26)",FALSE,,-0.7200544969616703,-0.4681844444227574,logratio,% of W_EUR3
Costa Rica,Latin America,1995,2024,0.35322007396154936,0.4256225638349858,3535133,5129910,23.037002142751746,13.700567815235738,0.01,0.07240248987343645,0.18646165149117366,0.09336434327516008,0.5196644336872265,black,+0%,0.19,0.19,-0.9474331515760439,0 → 0,-1.99 → -1.47,0.52,+0.52 (log ratio) (-1.99 → -1.47),"Latin America
+0.52 (log ratio) (-1.99 → -1.47)",FALSE,,-1.0406639773216306,-0.8542023258304571,logratio,% of W_EUR3
Colombia,Latin America,1995,2024,0.292479152144081,0.35100454420644656,35804622,52886363,23.037002142751746,13.700567815235738,0.01,0.05852539206236557,0.18240578042851688,0.09336434327516008,0.5196644336872265,black,+0%,0.18,0.18,-1.1381589993572216,0 → 0,-1.99 → -1.47,0.52,+0.52 (log ratio) (-1.99 → -1.47),"Latin America
+0.52 (log ratio) (-1.99 → -1.47)",FALSE,,-1.2293618895714802,-1.046956109142963,logratio,% of W_EUR3
Spain,Southern Europe,1995,2024,0.7126695663967276,0.8284383209397794,40052688,48807137,76.81973631086923,67.4018095318805,0.01,0.1157687545430518,0.15052451567901437,0.09417926778988729,0.13078972514165638,black,+0%,0.15,0.15,-0.26347514938922656,1 → 1,-0.39 → -0.26,0.13,+0.13 (log ratio) (-0.39 → -0.26),"Southern Europe
+0.13 (log ratio) (-0.39 → -0.26)",FALSE,,-0.3387374072287337,-0.18821289154971937,logratio,% of W_EUR3
Greece,Southern Europe,1995,2024,0.7054621491497564,0.6315193372271278,10519187,10388805,76.81973631086923,67.4018095318805,0.01,-0.07394281192262853,-0.11072455632908688,0.09417926778988729,0.13078972514165638,red,0%,-0.11,-0.11,-0.4042644383919405,1 → 1,-0.39 → -0.26,0.13,+0.13 (log ratio) (-0.39 → -0.26),"Southern Europe
+0.13 (log ratio) (-0.39 → -0.26)",FALSE,,-0.34890216022739706,-0.45962671655648396,logratio,% of W_EUR3
Romania,CEE,1996,2024,0.1357676440382331,0.818894438792583,22541865,19069340,85.45894807933234,30.626222141669974,0.01,0.6831267947543498,1.7970102603158,0.5483272593766237,1.0261795464804429,black,+1%,1.8,1.8,-1.0983052239571909,0 → 1,-1.18 → -0.16,1.03,+1.03 (log ratio) (-1.18 → -0.16),"CEE
+1.03 (log ratio) (-1.18 → -0.16)",TRUE,(1996-2024),-1.9968103541150908,-0.19980009379929087,logratio,% of S_EUR4
Lithuania,CEE,1995,2024,0.17037015634378147,0.8390489760702825,3626997,2888055,85.45894807933234,30.626222141669974,0.01,0.668678819726501,1.5942956188732793,0.5483272593766237,1.0261795464804429,black,+1%,1.59,1.59,-0.972634009316451,0 → 1,-1.18 → -0.16,1.03,+1.03 (log ratio) (-1.18 → -0.16),"CEE
+1.03 (log ratio) (-1.18 → -0.16)",FALSE,,-1.7697818187530907,-0.17548619987981137,logratio,% of S_EUR4
Latvia,CEE,1995,2024,0.20002826383407069,0.634137193304755,2485908,1862441,85.45894807933234,30.626222141669974,0.01,0.43410892947068436,1.153806648518978,0.5483272593766237,1.0261795464804429,black,+0%,1.15,1.15,-1.0323932789888712,0 → 1,-1.18 → -0.16,1.03,+1.03 (log ratio) (-1.18 → -0.16),"CEE
+1.03 (log ratio) (-1.18 → -0.16)",FALSE,,-1.6092966032483602,-0.4554899547293823,logratio,% of S_EUR4
Poland,CEE,1995,2024,0.3967890660222104,1.017300527603806,38364630,36554707,85.45894807933234,30.626222141669974,0.01,0.6205114615815956,0.9415030367875631,0.5483272593766237,1.0261795464804429,black,+1%,0.94,0.94,-0.453598940944869,0 → 1,-1.18 → -0.16,1.03,+1.03 (log ratio) (-1.18 → -0.16),"CEE
+1.03 (log ratio) (-1.18 → -0.16)",FALSE,,-0.9243504593386506,0.01715257744891252,logratio,% of S_EUR4
"South
Korea",Asia,1995,2023,0.4737738800050325,1.1191998167036443,45368368,51748695,111.91998167036442,47.377388000503245,0.01,0.6454259366986118,0.8596390981074603,0.6454259366986118,0.8596390981074603,black,+1%,0.86,0.86,-0.31720556845905135,0 → 1,-0.75 → 0.11,0.86,+0.86 (log ratio) (-0.75 → 0.11),"Asia
+0.86 (log ratio) (-0.75 → 0.11)",TRUE,(1995-2023),-0.7470251175127814,0.11261398059467878,logratio,% of S_EUR4
Hungary,CEE,1995,2024,0.29101128224038986,0.680141153983204,10322744,9562314,85.45894807933234,30.626222141669974,0.01,0.3891298717428141,0.8489383190101322,0.5483272593766237,1.0261795464804429,black,+0%,0.85,0.85,-0.8099240824716061,0 → 1,-1.18 → -0.16,1.03,+1.03 (log ratio) (-1.18 → -0.16),"CEE
+1.03 (log ratio) (-1.18 → -0.16)",FALSE,,-1.234393241976672,-0.38545492296654,logratio,% of S_EUR4
Czechia,CEE,1995,2024,0.3184565539287962,0.6304453267091589,10311979,10882164,85.45894807933234,30.626222141669974,0.01,0.3119887727803627,0.6829403801436028,0.5483272593766237,1.0261795464804429,black,+0%,0.68,0.68,-0.8027990315894129,0 → 1,-1.18 → -0.16,1.03,+1.03 (log ratio) (-1.18 → -0.16),"CEE
+1.03 (log ratio) (-1.18 → -0.16)",FALSE,,-1.1442692216612143,-0.4613288415176116,logratio,% of S_EUR4
Slovakia,CEE,1995,2024,0.37514329551660114,0.6558924246427412,5354244,5422069,85.45894807933234,30.626222141669974,0.01,0.2807491291261401,0.5586887143134563,0.5483272593766237,1.0261795464804429,black,+0%,0.56,0.56,-0.7011028474671753,0 → 1,-1.18 → -0.16,1.03,+1.03 (log ratio) (-1.18 → -0.16),"CEE
+1.03 (log ratio) (-1.18 → -0.16)",FALSE,,-0.9804472046239034,-0.42175849031044715,logratio,% of S_EUR4
Chile,Latin America,1995,2024,0.257629552690984,0.44967966656272335,14527329,19764771,29.988390027176177,20.32670622701232,0.01,0.19205011387173937,0.5570127663652471,0.09661683800163857,0.38887470854557005,black,+0%,0.56,0.56,-1.07772618497023,0 → 0,-1.59 → -1.2,0.39,+0.39 (log ratio) (-1.59 → -1.2),"Latin America
+0.39 (log ratio) (-1.59 → -1.2)",FALSE,,-1.3562325681528535,-0.7992198017876065,logratio,% of S_EUR4
Brazil,Latin America,1995,2024,0.16048491296974426,0.27610114507996975,161735036,211998573,29.988390027176177,20.32670622701232,0.01,0.11561623211022548,0.5425673283020533,0.09661683800163857,0.38887470854557005,black,+0%,0.54,0.54,-1.5582716768678435,0 → 0,-1.59 → -1.2,0.39,+0.39 (log ratio) (-1.59 → -1.2),"Latin America
+0.39 (log ratio) (-1.59 → -1.2)",FALSE,,-1.8295553410188703,-1.286988012716817,logratio,% of S_EUR4
Slovenia,CEE,1995,2024,0.7036778651245535,1.0299812518497473,1988051,2126324,85.45894807933234,30.626222141669974,0.01,0.32630338672519377,0.38097520548116826,0.5483272593766237,1.0261795464804429,black,+0%,0.38,0.38,-0.16094700275232368,0 → 1,-1.18 → -0.16,1.03,+1.03 (log ratio) (-1.18 → -0.16),"CEE
+1.03 (log ratio) (-1.18 → -0.16)",FALSE,,-0.3514346054929078,0.02954059998826043,logratio,% of S_EUR4
Mexico,Latin America,1995,2024,0.16735214514014465,0.2423595712580643,90862395,130861007,29.988390027176177,20.32670622701232,0.01,0.07500742611791963,0.37032220918486813,0.09661683800163857,0.38887470854557005,black,+0%,0.37,0.37,-1.602493928528625,0 → 0,-1.59 → -1.2,0.39,+0.39 (log ratio) (-1.59 → -1.2),"Latin America
+0.39 (log ratio) (-1.59 → -1.2)",FALSE,,-1.7876550331210592,-1.417332823936191,logratio,% of S_EUR4
Costa Rica,Latin America,1995,2024,0.5240513220857657,0.5540536641685456,3535133,5129910,29.988390027176177,20.32670622701232,0.01,0.030002342082779965,0.05567192634951684,0.09661683800163857,0.38887470854557005,black,+0%,0.06,0.06,-0.6183296933706637,0 → 0,-1.59 → -1.2,0.39,+0.39 (log ratio) (-1.59 → -1.2),"Latin America
+0.39 (log ratio) (-1.59 → -1.2)",FALSE,,-0.6461656565454222,-0.5904937301959052,logratio,% of S_EUR4
Colombia,Latin America,1995,2024,0.4339336794893329,0.4569197462303485,35804622,52886363,29.988390027176177,20.32670622701232,0.01,0.022986066741015554,0.05161605528686052,0.09661683800163857,0.38887470854557005,black,+0%,0.05,0.05,-0.8090555411518414,0 → 0,-1.59 → -1.2,0.39,+0.39 (log ratio) (-1.59 → -1.2),"Latin America
+0.39 (log ratio) (-1.59 → -1.2)",FALSE,,-0.8348635687952717,-0.7832475135084112,logratio,% of S_EUR4
Romania,CEE,1996,2024,0.12294347657390947,0.8963240759133068,22541865,19069340,93.53942222232199,27.898660014915343,0.01,0.7733805993393973,1.9865773297457117,0.6564076220740666,1.2098043159460405,black,+1%,1.99,1.99,-1.102741904407268,0 → 1,-1.28 → -0.07,1.21,+1.21 (log ratio) (-1.28 → -0.07),"CEE
+1.21 (log ratio) (-1.28 → -0.07)",TRUE,(1996-2024),-2.0960305692801238,-0.10945323953441222,logratio,% of G7
Lithuania,CEE,1995,2024,0.15530513615098845,0.9183843026594185,3626997,2888055,93.53942222232199,27.898660014915343,0.01,0.76307916650843,1.7772241313126416,0.6564076220740666,1.2098043159460405,black,+1%,1.78,1.78,-0.9737514112712535,0 → 1,-1.28 → -0.07,1.21,+1.21 (log ratio) (-1.28 → -0.07),"CEE
+1.21 (log ratio) (-1.28 → -0.07)",FALSE,,-1.8623634769275743,-0.08513934561493275,logratio,% of G7
Latvia,CEE,1995,2024,0.18234071867675478,0.6940973181222326,2485908,1862441,93.53942222232199,27.898660014915343,0.01,0.5117565994454778,1.3367351609583404,0.6564076220740666,1.2098043159460405,black,+1%,1.34,1.34,-1.0335106809436738,0 → 1,-1.28 → -0.07,1.21,+1.21 (log ratio) (-1.28 → -0.07),"CEE
+1.21 (log ratio) (-1.28 → -0.07)",FALSE,,-1.701878261422844,-0.36514310046450354,logratio,% of G7
Poland,CEE,1995,2024,0.3617029017538504,1.1134902279652164,38364630,36554707,93.53942222232199,27.898660014915343,0.01,0.7517873262113659,1.124431549226926,0.6564076220740666,1.2098043159460405,black,+1%,1.12,1.12,-0.45471634289967156,0 → 1,-1.28 → -0.07,1.21,+1.21 (log ratio) (-1.28 → -0.07),"CEE
+1.21 (log ratio) (-1.28 → -0.07)",FALSE,,-1.0169321175131345,0.10749943171379141,logratio,% of G7
