"Data Source","World Development Indicators",

"Last Updated Date","2026-02-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Belgium","BEL","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33814.9873676884","34063.1861350944","35240.1946981199","35935.9000654147","36859.160022925","37811.1977745128","37841.1596382594","38370.4658703944","38531.4823235626","39312.0702331688","39774.5774696246","40385.3095047884","41598.6023846984","41019.7905369643","40548.6590769101","40576.5548445432","39831.646285652","40490.5063520614","40552.5373113796","40995.1605623623","41469.3752562613","41833.6132930488","42149.7074280409","42523.2672973463","43510.4859755862","41400.408014571","43522.6548566122","43227.3897341917","44355.9131676905","44600.7327921831","",
"Benin","BEN","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","674.365421777567","670.474400596358","698.964831809765","728.859034833902","734.932526571978","735.683884953453","684.937958884477","719.919800406437","744.330187016382","719.752291230002","685.160761737877","687.683200699776","656.276999553064","709.888345882751","721.36105504644","703.200259512433","718.869319971177","695.743894275991","724.87578922219","762.44250256787","784.690073919589","788.292137785209","790.341317584928","825.178663508474","838.247506989601","859.189356001336","867.318663237814","893.034247850418","865.545509704302","870.108527157212","888.141081822711","910.168495055975","909.846914818805","901.806036204738","911.134851503908","926.172190307332","973.871810751614","1000.21249097191","996.639175526578","1013.49859207776","1031.21877487882","1064.83690462131","1119.5604846205","1123.10326161422","1170.84753573006","1205.77680487645","1241.28355525114","1304.49669100683","",
"Burkina Faso","BFA","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","289.052321229545","288.123783805304","309.958195264177","317.195110458563","318.122386226851","300.504818687472","302.568363827603","298.760348968078","296.713571111765","310.545331740334","307.019049162071","325.105467111267","328.367530103848","329.693203024988","320.737686564312","327.397686706988","331.355863858875","344.139465919992","333.043643401016","320.56822399612","351.922403751299","371.251762286242","358.757203844888","370.844805511443","365.113750914752","356.20871972916","374.413129882402","365.782658118064","366.159696382539","339.019695404561","352.196179658785","381.573296786575","394.005066915916","414.48275710083","412.335800128355","404.438894482526","421.174875225965","426.774289491381","445.854420213283","452.612119793347","473.041891430668","486.901827440651","490.750167279319","503.429406775318","500.794268890145","531.576714951598","559.521186741213","597.320347295575","596.147364254852","592.605082679974","601.418372158995","631.573314784612","658.892240127762","691.236834463972","728.255768962117","739.503954582733","751.929928162985","713.639642168901","","","",
"Bangladesh","BGD","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1303.87050839108","","","","","","","","","","",
"Bulgaria","BGR","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3970.49066013157","3745.85762410379","2945.26738351221","3357.36812083962","3185.51753807629","3461.34758584713","3744.61005446022","4138.11303633363","4389.5891981789","4653.69656015801","4912.93804817227","5186.6006200227","5278.15826825675","5805.6200668164","6044.01421006656","6259.50381294013","6467.29738417006","6544.44659423649","6562.81291111423","6802.24958164112","7032.39202728375","7474.26858164402","7848.38630026405","8081.68024244767","8676.66550666157","8680.68681121643","9330.8960638915","9644.35223037344","9859.35326530525","10151.5581359459","",
"Bahrain","BHR","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21888.2476097623","21218.0711925765","18288.4996279615","19145.2674204393","18829.9656210571","20441.8059935497","21501.8350598329","22801.0006980355","24305.1222694991","19858.8604874262","21685.8578377428","23559.0146320535","25306.0166246218","26577.3332683084","25264.768562721","22467.2694571212","22075.6473752405","22550.894452821","23192.317086469","23774.7704050788","21148.5088540627","21609.353708092","25331.1864807289","26406.2541783054","26543.3536491477","",
"Bahamas, The","BHS","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27944.3783270877","27017.5570957862","25078.7778612121","24558.2425405763","23776.9878424587","24083.6235430719","27994.9182994059","30279.9065704112","29606.9506460309","30815.9038980393","34489.2906284275","35233.6934719918","34306.5846762354","36815.5495120546","35510.4419033116","34885.763320983","35613.0563179692","34774.0112366001","35298.2758975913","33887.7786602553","30957.5109523325","30508.1652314427","29351.2362504841","27446.0171306168","26953.4226064621","27991.9512876664","29435.3645814411","29191.3729384156","29881.3536489488","29307.6418298498","29729.5381879282","23674.5090019026","26562.7375415159","28572.6281073375","30556.8969512668","31544.5810758389","",
"Bosnia and Herzegovina","BIH","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2641.66967791489","2681.57077075358","2813.52894453133","2898.66363405546","3084.00053620025","3237.00196705909","3439.30800365694","3729.99324663249","4047.30275132912","4067.06807379304","4059.54308474993","4058.94530166935","4137.6223617063","4327.3361278024","4411.18716503222","4693.67347826646","4935.77269953766","5079.85663956055","5352.10523975952","5602.00491730166","5510.24776159332","6079.04688421232","6117.62811842581","6425.208958264","6747.67481641577","",
"Belarus","BLR","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3109.65523254989","3055.58047561341","2560.63744370785","2143.9505362717","1789.6432320141","1640.57444713638","1703.95060869134","1733.85519798512","2060.20714338649","2098.59284404271","2177.41229525193","2229.08916702763","2355.53196873055","2605.74879881036","2936.16685668063","3571.37784144464","4055.51697013697","4370.62478291473","5157.64386007","4977.4967353346","5397.91786591808","5996.53971491845","6327.04806614482","6355.37942214914","6532.37324335855","5714.14343206439","5350.12915897626","5674.56779261493","6091.84937993403","6279.01322533456","6273.34785452104","6460.85245306327","6452.3922820868","6513.48608929489","6836.76225157673","",
"Belize","BLZ","GNI per capita (constant 2015 US$)","NY.GNP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","3802.41053127195","3219.06946612758","3023.96526031536","2937.97321911834","2998.30810357089","2691.25378896662","2885.96424435166","3292.26369587179","3606.74586935585","3872.09255070845","4714.48667655542","5042.40565413844","5260.93561731921","5398.95355354939","5234.28885766436","5145.01361668372","5094.08128462058","5043.25904856767","5077.74507622755","5291.01507944699","5629.81341323796","5586.88073430562","5767.89978724962","5795.90429668769","5639.19279478812","5526.81653374131","5319.2632867535","5878.80328331565","5461.39665886577","4893.05461833716","5063.28399148281","5320.59797893799","5286.89181353498","5483.98689798525","5651.98245823927","5886.71060496783","5908.54364533033","5840.43198833466","5479.54015061626","5575.40643532803","4748.58391824309","5641.20174172699","5959.11463448227","5873.81255855896","6018.10667507867","",
