country,region,start_yr,end_yr,start,end,pop_start,pop_end,mean_end,mean_start,scale_flag,scaling,change,log_change,mean_lin_diff,mean_log_diff,label_color,label_txt_linear,label_txt_log,label_final,x_text,mean_start_end_lin,mean_start_end_log,mean_label_val,mean_label_txt,region_lab,period_lab_T_F,period_lab,x_start,x_end,type_scale,sel_var
Romania,CEE,2005,2023,33.512823424737704,76.33665873692115,19118433,21213352,74.22708142987202,56.182409403663165,FALSE,1,42.82383531218345,0.8232251237921575,18.04467202620885,0.2785253544538827,black,+43%,0.82,+43%,54.92474108082943,56 → 74,4.03 → 4.31,18,+18% (56 → 74),"CEE
+18% (56 → 74)",FALSE,,33.512823424737704,76.33665873692115,linear,% of S_EUR4
Kazakhstan,ex-USSR/Balkans,2005,2023,29.10112161753188,60.919951550147275,20330063,15968071,52.25863885832152,30.03992700863718,FALSE,1,31.818829932615394,0.7387840157312842,22.21871184968434,0.553677817092338,black,+32%,0.74,+32%,45.01053658383958,30 → 52,3.4 → 3.96,22,+22% (30 → 52),"ex-USSR/Balkans
+22% (30 → 52)",FALSE,,29.10112161753188,60.919951550147275,linear,% of S_EUR4
Russia,ex-USSR/Balkans,2005,2023,33.564052844951,59.415128753585826,145440454,144597838,52.25863885832152,30.03992700863718,FALSE,1,25.851075908634826,0.5710932483013024,22.21871184968434,0.553677817092338,black,+26%,0.57,+26%,46.48959079926841,30 → 52,3.4 → 3.96,22,+22% (30 → 52),"ex-USSR/Balkans
+22% (30 → 52)",FALSE,,33.564052844951,59.415128753585826,linear,% of S_EUR4
Belarus,ex-USSR/Balkans,2005,2023,32.60302260271593,56.96403536146452,9115626,9667778,52.25863885832152,30.03992700863718,FALSE,1,24.361012758748586,0.5580151081762762,22.21871184968434,0.553677817092338,black,+24%,0.56,+24%,44.783528982090225,30 → 52,3.4 → 3.96,22,+22% (30 → 52),"ex-USSR/Balkans
+22% (30 → 52)",FALSE,,32.60302260271593,56.96403536146452,linear,% of S_EUR4
Latvia,CEE,2005,2023,47.62417856636627,71.33582274650509,1882336,2239738,74.22708142987202,56.182409403663165,FALSE,1,23.71164418013882,0.4040580387124988,18.04467202620885,0.2785253544538827,black,+24%,0.4,+24%,59.48000065643568,56 → 74,4.03 → 4.31,18,+18% (56 → 74),"CEE
+18% (56 → 74)",FALSE,,47.62417856636627,71.33582274650509,linear,% of S_EUR4
Azerbaijan,ex-USSR/Balkans,2005,2023,14.285677183383894,37.98369005655413,10318161,8597205,52.25863885832152,30.03992700863718,FALSE,1,23.698012873170235,0.9778994187854946,22.21871184968434,0.553677817092338,black,+24%,0.98,+24%,26.134683619969014,30 → 52,3.4 → 3.96,22,+22% (30 → 52),"ex-USSR/Balkans
+22% (30 → 52)",FALSE,,14.285677183383894,37.98369005655413,linear,% of S_EUR4
Egypt,Africa,2005,2023,24.123351264210076,46.68456366170594,114535724,81100965,37.60517681056637,32.54835616447289,FALSE,1,22.56121239749586,0.6602332639479453,5.0568206460934775,0.1444148565309512,black,+23%,0.66,+23%,35.403957462958004,33 → 38,3.48 → 3.63,5,+5% (33 → 38),"Africa
+5% (33 → 38)",FALSE,,24.123351264210076,46.68456366170594,linear,% of S_EUR4
Lithuania,CEE,2005,2023,55.360725880359276,77.83203463721438,2854061,3322225,74.22708142987202,56.182409403663165,FALSE,1,22.4713087568551,0.3406826794742326,18.04467202620885,0.2785253544538827,black,+22%,0.34,+22%,66.59638025878682,56 → 74,4.03 → 4.31,18,+18% (56 → 74),"CEE
+18% (56 → 74)",FALSE,,55.360725880359276,77.83203463721438,linear,% of S_EUR4
Uruguay,Latin America,2005,2023,40.85421215138995,62.809082713314325,3388029,3285727,37.552788738622475,35.83374313434546,FALSE,1,21.954870561924373,0.43008976357786904,1.7190456042770137,0.046857647651078284,black,+22%,0.43,+22%,51.83164743235214,36 → 38,3.58 → 3.63,2,+2% (36 → 38),"Latin America
+2% (36 → 38)",FALSE,,40.85421215138995,62.809082713314325,linear,% of S_EUR4
Estonia,CEE,2005,2023,54.83427436155192,74.83904191478742,1367143,1354799,74.22708142987202,56.182409403663165,FALSE,1,20.004767553235496,0.3110242565450725,18.04467202620885,0.2785253544538827,black,+20%,0.31,+20%,64.83665813816967,56 → 74,4.03 → 4.31,18,+18% (56 → 74),"CEE
+18% (56 → 74)",FALSE,,54.83427436155192,74.83904191478742,linear,% of S_EUR4
China,Asia,2005,2023,11.033821765981472,28.6891683659466,1422584878,1310027084,31.471827482790015,16.22019717494287,FALSE,1,17.655346599965128,0.9555543811217505,15.251630307847144,0.6628355751239222,black,+18%,0.96,+18%,19.861495065964036,16 → 31,2.79 → 3.45,15,+15% (16 → 31),"Asia
+15% (16 → 31)",FALSE,,11.033821765981472,28.6891683659466,linear,% of S_EUR4
Poland,CEE,2005,2023,58.63446973676854,75.70591707113039,38762796,38124333,74.22708142987202,56.182409403663165,FALSE,1,17.07144733436185,0.2555335777199114,18.04467202620885,0.2785253544538827,black,+17%,0.26,+17%,67.17019340394947,56 → 74,4.03 → 4.31,18,+18% (56 → 74),"CEE
+18% (56 → 74)",FALSE,,58.63446973676854,75.70591707113039,linear,% of S_EUR4
"South
Korea",Asia,2005,2023,70.19716645925409,86.92664566866964,51748695,47851594,31.471827482790015,16.22019717494287,FALSE,1,16.729479209415544,0.21375666337845095,15.251630307847144,0.6628355751239222,black,+17%,0.21,+17%,78.56190606396186,16 → 31,2.79 → 3.45,15,+15% (16 → 31),"Asia
+15% (16 → 31)",FALSE,,70.19716645925409,86.92664566866964,linear,% of S_EUR4
Bulgaria,CEE,2005,2023,44.08409115711203,60.405969695476735,6795757,7695001,74.22708142987202,56.182409403663165,FALSE,1,16.321878538364707,0.3149889634425625,18.04467202620885,0.2785253544538827,black,+16%,0.31,+16%,52.24503042629438,56 → 74,4.03 → 4.31,18,+18% (56 → 74),"CEE
+18% (56 → 74)",FALSE,,44.08409115711203,60.405969695476735,linear,% of S_EUR4
Costa Rica,Latin America,2005,2023,29.893298785882127,44.24351388020692,5105469,4261187,37.552788738622475,35.83374313434546,FALSE,1,14.350215094324792,0.3920744473275184,1.7190456042770137,0.046857647651078284,black,+14%,0.39,+14%,37.06840633304452,36 → 38,3.58 → 3.63,2,+2% (36 → 38),"Latin America
+2% (36 → 38)",FALSE,,29.893298785882127,44.24351388020692,linear,% of S_EUR4
Moldova,ex-USSR/Balkans,2005,2023,14.353644033110662,28.485901188552788,3067017,3988618,52.25863885832152,30.03992700863718,FALSE,1,14.132257155442126,0.6854054201760736,22.21871184968434,0.553677817092338,black,+14%,0.69,+14%,21.419772610831725,30 → 52,3.4 → 3.96,22,+22% (30 → 52),"ex-USSR/Balkans
+22% (30 → 52)",FALSE,,14.353644033110662,28.485901188552788,linear,% of S_EUR4
Thailand,Asia,2005,2023,19.057077259445688,30.872426195950293,71702397,66017363,31.471827482790015,16.22019717494287,FALSE,1,11.815348936504606,0.48242488713658255,15.251630307847144,0.6628355751239222,black,+12%,0.48,+12%,24.96475172769799,16 → 31,2.79 → 3.45,15,+15% (16 → 31),"Asia
+15% (16 → 31)",FALSE,,19.057077259445688,30.872426195950293,linear,% of S_EUR4
Chile,Latin America,2005,2023,40.80375772853861,51.91631189207624,19658791,16348730,37.552788738622475,35.83374313434546,FALSE,1,11.112554163537624,0.24085885707790786,1.7190456042770137,0.046857647651078284,black,+11%,0.24,+11%,46.360034810307425,36 → 38,3.58 → 3.63,2,+2% (36 → 38),"Latin America
+2% (36 → 38)",FALSE,,40.80375772853861,51.91631189207624,linear,% of S_EUR4
Ukraine,ex-USSR/Balkans,2005,2023,20.91616920825623,31.278683273144047,37732781,47585510,52.25863885832152,30.03992700863718,FALSE,1,10.362514064887819,0.4024143137540068,22.21871184968434,0.553677817092338,black,+10%,0.4,+10%,26.097426240700138,30 → 52,3.4 → 3.96,22,+22% (30 → 52),"ex-USSR/Balkans
+22% (30 → 52)",FALSE,,20.91616920825623,31.278683273144047,linear,% of S_EUR4
"North
Macedonia",ex-USSR/Balkans,2005,2023,35.169149881315086,45.34824780990835,1831749,2089764,52.25863885832152,30.03992700863718,FALSE,1,10.179097928593265,0.2542022642736237,22.21871184968434,0.553677817092338,black,+10%,0.25,+10%,40.25869884561172,30 → 52,3.4 → 3.96,22,+22% (30 → 52),"ex-USSR/Balkans
+22% (30 → 52)",FALSE,,35.169149881315086,45.34824780990835,linear,% of S_EUR4
"Dominican
Republic",Latin America,2005,2023,28.17678435850462,37.66672609362381,11331213,9224982,37.552788738622475,35.83374313434546,FALSE,1,9.489941735119189,0.2902787185602938,1.7190456042770137,0.046857647651078284,black,+9%,0.29,+9%,32.921755226064214,36 → 38,3.58 → 3.63,2,+2% (36 → 38),"Latin America
+2% (36 → 38)",FALSE,,28.17678435850462,37.66672609362381,linear,% of S_EUR4
Argentina,Latin America,2005,2023,45.98898859189585,54.83655735151353,45538356,39216734,37.552788738622475,35.83374313434546,FALSE,1,8.84756875961768,0.17595508709653981,1.7190456042770137,0.046857647651078284,black,+9%,0.18,+9%,50.41277297170468,36 → 38,3.58 → 3.63,2,+2% (36 → 38),"Latin America
+2% (36 → 38)",FALSE,,45.98898859189585,54.83655735151353,linear,% of S_EUR4
Czechia,CEE,2005,2023,73.5526243618389,82.17446768421529,10809674,10280103,74.22708142987202,56.182409403663165,FALSE,1,8.621843322376392,0.11084351395691114,18.04467202620885,0.2785253544538827,black,+9%,0.11,+9%,77.86354602302708,56 → 74,4.03 → 4.31,18,+18% (56 → 74),"CEE
+18% (56 → 74)",FALSE,,73.5526243618389,82.17446768421529,linear,% of S_EUR4
Serbia,ex-USSR/Balkans,2005,2023,33.515755847188366,41.1197482883779,6773156,7539095,52.25863885832152,30.03992700863718,FALSE,1,7.603992441189533,0.2044728476764673,22.21871184968434,0.553677817092338,black,+8%,0.2,+8%,37.31775206778313,30 → 52,3.4 → 3.96,22,+22% (30 → 52),"ex-USSR/Balkans
+22% (30 → 52)",FALSE,,33.515755847188366,41.1197482883779,linear,% of S_EUR4
Morocco,Africa,2005,2023,14.976379967415985,22.082984289894437,37712463,30358088,37.60517681056637,32.54835616447289,FALSE,1,7.106604322478452,0.38833307916342685,5.0568206460934775,0.1444148565309512,black,+7%,0.39,+7%,18.52968212865521,33 → 38,3.48 → 3.63,5,+5% (33 → 38),"Africa
+5% (33 → 38)",FALSE,,14.976379967415985,22.082984289894437,linear,% of S_EUR4
Brazil,Latin America,2005,2023,25.713823890895156,32.361116625369185,211140678,184688047,37.552788738622475,35.83374313434546,FALSE,1,6.6472927344740285,0.2299288560662545,1.7190456042770137,0.046857647651078284,black,+7%,0.23,+7%,29.03747025813217,36 → 38,3.58 → 3.63,2,+2% (36 → 38),"Latin America
+2% (36 → 38)",FALSE,,25.713823890895156,32.361116625369185,linear,% of S_EUR4
Croatia,CEE,2005,2023,60.82362992015844,67.39288671652936,3895973,4313901,74.22708142987202,56.182409403663165,FALSE,1,6.569256796370922,0.10256111054839737,18.04467202620885,0.2785253544538827,black,+7%,0.1,+7%,64.1082583183439,56 → 74,4.03 → 4.31,18,+18% (56 → 74),"CEE
+18% (56 → 74)",FALSE,,60.82362992015844,67.39288671652936,linear,% of S_EUR4
Ecuador,Latin America,2005,2023,24.147453682167164,30.480067050084198,17980034,13846112,37.552788738622475,35.83374313434546,FALSE,1,6.332613367917034,0.23289399367371158,1.7190456042770137,0.046857647651078284,black,+6%,0.23,+6%,27.31376036612568,36 → 38,3.58 → 3.63,2,+2% (36 → 38),"Latin America
+2% (36 → 38)",FALSE,,24.147453682167164,30.480067050084198,linear,% of S_EUR4
Paraguay,Latin America,2005,2023,20.776250765609714,26.525055661970885,6844101,5448045,37.552788738622475,35.83374313434546,FALSE,1,5.748804896361172,0.24427923871646795,1.7190456042770137,0.046857647651078284,black,+6%,0.24,+6%,23.6506532137903,36 → 38,3.58 → 3.63,2,+2% (36 → 38),"Latin America
+2% (36 → 38)",FALSE,,20.776250765609714,26.525055661970885,linear,% of S_EUR4
Malaysia,Asia,2005,2023,42.55661324842984,48.23220395618345,35126249,25836027,31.471827482790015,16.22019717494287,FALSE,1,5.6755907077536065,0.12519166388954348,15.251630307847144,0.6628355751239222,black,+6%,0.13,+6%,45.39440860230664,16 → 31,2.79 → 3.45,15,+15% (16 → 31),"Asia
+15% (16 → 31)",FALSE,,42.55661324842984,48.23220395618345,linear,% of S_EUR4
Colombia,Latin America,2005,2023,21.258919122641032,26.19662116278903,52321104,42128928,37.552788738622475,35.83374313434546,FALSE,1,4.937702040147997,0.20885390846865584,1.7190456042770137,0.046857647651078284,black,+5%,0.21,+5%,23.72777014271503,36 → 38,3.58 → 3.63,2,+2% (36 → 38),"Latin America
+2% (36 → 38)",FALSE,,21.258919122641032,26.19662116278903,linear,% of S_EUR4
Slovakia,CEE,2005,2023,68.98165640757449,71.32849840211037,5518008,5376650,74.22708142987202,56.182409403663165,FALSE,1,2.346841994535879,0.033455324559427485,18.04467202620885,0.2785253544538827,black,+2%,0.03,+2%,70.15507740484243,56 → 74,4.03 → 4.31,18,+18% (56 → 74),"CEE
+18% (56 → 74)",FALSE,,68.98165640757449,71.32849840211037,linear,% of S_EUR4
Hungary,CEE,2005,2023,67.29655660299358,68.64477073024135,9686418,10065654,74.22708142987202,56.182409403663165,FALSE,1,1.348214127247772,0.01983588595708723,18.04467202620885,0.2785253544538827,black,+1%,0.02,+1%,67.97066366661747,56 → 74,4.03 → 4.31,18,+18% (56 → 74),"CEE
+18% (56 → 74)",FALSE,,67.29655660299358,68.64477073024135,linear,% of S_EUR4
Slovenia,CEE,2005,2023,82.96836893293711,83.4661548154515,2118353,1996858,74.22708142987202,56.182409403663165,FALSE,1,0.4977858825143926,0.005981780169214092,18.04467202620885,0.2785253544538827,black,+0%,0.01,+0%,83.2172618741943,56 → 74,4.03 → 4.31,18,+18% (56 → 74),"CEE
+18% (56 → 74)",FALSE,,82.96836893293711,83.4661548154515,linear,% of S_EUR4
Tunisia,Africa,2005,2023,29.69329291263381,27.24026321748158,12200387,10255431,37.60517681056637,32.54835616447289,FALSE,1,-2.4530296951522317,-0.08622504831048854,5.0568206460934775,0.1444148565309512,red,-2%,-0.09,-2%,28.466778065057696,33 → 38,3.48 → 3.63,5,+5% (33 → 38),"Africa
+5% (33 → 38)",FALSE,,29.69329291263381,27.24026321748158,linear,% of S_EUR4
Jamaica,Latin America,2005,2023,21.092062190610136,17.025826896289114,2839729,2687020,37.552788738622475,35.83374313434546,FALSE,1,-4.066235294321022,-0.21416534981557284,1.7190456042770137,0.046857647651078284,red,-4%,-0.21,-4%,19.058944543449627,36 → 38,3.58 → 3.63,2,+2% (36 → 38),"Latin America
+2% (36 → 38)",FALSE,,21.092062190610136,17.025826896289114,linear,% of S_EUR4
Algeria,Africa,2005,2023,52.1643958820604,41.94737974690355,46164169,33109211,37.60517681056637,32.54835616447289,FALSE,1,-10.217016135156847,-0.21798422132209014,5.0568206460934775,0.1444148565309512,red,-10%,-0.22,-10%,47.05588781448198,33 → 38,3.48 → 3.63,5,+5% (33 → 38),"Africa
+5% (33 → 38)",FALSE,,52.1643958820604,41.94737974690355,linear,% of S_EUR4
Iran,Asia,2005,2023,46.98979505008686,35.73553467602807,90608663,71828417,31.471827482790015,16.22019717494287,FALSE,1,-11.254260374058795,-0.2737848887300812,15.251630307847144,0.6628355751239222,red,-11%,-0.27,-11%,41.36266486305746,16 → 31,2.79 → 3.45,15,+15% (16 → 31),"Asia
+15% (16 → 31)",FALSE,,46.98979505008686,35.73553467602807,linear,% of S_EUR4
"South
Africa",Africa,2005,2023,44.52262027249828,31.490946568027763,63212339,49489992,37.60517681056637,32.54835616447289,FALSE,1,-13.031673704470517,-0.3462972867688138,5.0568206460934775,0.1444148565309512,red,-13%,-0.35,-13%,38.00678342026302,33 → 38,3.48 → 3.63,5,+5% (33 → 38),"Africa
+5% (33 → 38)",FALSE,,44.52262027249828,31.490946568027763,linear,% of S_EUR4
Israel,Asia,2005,2023,88.42200442320465,74.87917095509744,9256261,6728156,31.471827482790015,16.22019717494287,FALSE,1,-13.542833468107219,-0.16624509702160542,15.251630307847144,0.6628355751239222,red,-14%,-0.17,-14%,81.65058768915105,16 → 31,2.79 → 3.45,15,+15% (16 → 31),"Asia
+15% (16 → 31)",FALSE,,88.42200442320465,74.87917095509744,linear,% of S_EUR4
Mexico,Latin America,2005,2023,57.37116538831784,43.461822940917706,129739713,105811451,37.552788738622475,35.83374313434546,FALSE,1,-13.909342447400135,-0.27765891274994503,1.7190456042770137,0.046857647651078284,red,-14%,-0.28,-14%,50.416494164617774,36 → 38,3.58 → 3.63,2,+2% (36 → 38),"Latin America
+2% (36 → 38)",FALSE,,57.37116538831784,43.461822940917706,linear,% of S_EUR4
Georgia,ex-USSR/Balkans,2005,2023,24.164892554942085,63.53353917644459,3807436,4026093,43.67053394474872,23.1211326275675,FALSE,1,39.368646621502506,0.9666670834916719,20.549401317181218,0.6359265625458255,black,+39%,0.97,+39%,43.84921586569334,23 → 44,3.14 → 3.78,21,+21% (23 → 44),"ex-USSR/Balkans
+21% (23 → 44)",FALSE,,24.164892554942085,63.53353917644459,linear,% of G7
Romania,CEE,2005,2023,25.79415172696067,63.79160880246637,19118433,21213352,62.02871620883558,43.242479876362495,FALSE,1,37.9974570755057,0.9054738692456453,18.786236332473088,0.36077409990737025,black,+38%,0.91,+38%,44.79288026471352,43 → 62,3.77 → 4.13,19,+19% (43 → 62),"CEE
+19% (43 → 62)",FALSE,,25.79415172696067,63.79160880246637,linear,% of G7
Kazakhstan,ex-USSR/Balkans,2005,2023,22.398552843902248,50.9084597342037,20330063,15968071,43.67053394474872,23.1211326275675,FALSE,1,28.509906890301455,0.8210327611847719,20.549401317181218,0.6359265625458255,black,+29%,0.82,+29%,36.65350628905298,23 → 44,3.14 → 3.78,21,+21% (23 → 44),"ex-USSR/Balkans
+21% (23 → 44)",FALSE,,22.398552843902248,50.9084597342037,linear,% of G7
Russia,ex-USSR/Balkans,2005,2023,25.83358198985194,49.65093721823783,145440454,144597838,43.67053394474872,23.1211326275675,FALSE,1,23.81735522838589,0.65334199375479,20.549401317181218,0.6359265625458255,black,+24%,0.65,+24%,37.74225960404488,23 → 44,3.14 → 3.78,21,+21% (23 → 44),"ex-USSR/Balkans
+21% (23 → 44)",FALSE,,25.83358198985194,49.65093721823783,linear,% of G7
Latvia,CEE,2005,2023,36.65538030752581,59.612602562681566,1882336,2239738,62.02871620883558,43.242479876362495,FALSE,1,22.957222255155756,0.4863067841659862,18.786236332473088,0.36077409990737025,black,+23%,0.49,+23%,48.13399143510369,43 → 62,3.77 → 4.13,19,+19% (43 → 62),"CEE
+19% (43 → 62)",FALSE,,36.65538030752581,59.612602562681566,linear,% of G7
Belarus,ex-USSR/Balkans,2005,2023,25.093896181579787,47.60265277147715,9115626,9667778,43.67053394474872,23.1211326275675,FALSE,1,22.508756589897366,0.6402638536297637,20.549401317181218,0.6359265625458255,black,+23%,0.64,+23%,36.348274476528474,23 → 44,3.14 → 3.78,21,+21% (23 → 44),"ex-USSR/Balkans
+21% (23 → 44)",FALSE,,25.093896181579787,47.60265277147715,linear,% of G7
Lithuania,CEE,2005,2023,42.6100464581743,65.04123691067178,2854061,3322225,62.02871620883558,43.242479876362495,FALSE,1,22.431190452497482,0.42293142492772023,18.786236332473088,0.36077409990737025,black,+22%,0.42,+22%,53.82564168442305,43 → 62,3.77 → 4.13,19,+19% (43 → 62),"CEE
+19% (43 → 62)",FALSE,,42.6100464581743,65.04123691067178,linear,% of G7
Uruguay,Latin America,2005,2023,31.444672194958176,52.487133966627425,3388029,3285727,31.381420778602024,27.580517333253503,FALSE,1,21.04246177166925,0.5123385090313568,3.8009034453485206,0.1291063931045657,black,+21%,0.51,+21%,41.9659030807928,28 → 31,3.32 → 3.45,4,+4% (28 → 31),"Latin America
+4% (28 → 31)",FALSE,,31.444672194958176,52.487133966627425,linear,% of G7
Azerbaijan,ex-USSR/Balkans,2005,2023,10.995400778992062,31.741508431910184,10318161,8597205,43.67053394474872,23.1211326275675,FALSE,1,20.74610765291812,1.0601481642389823,20.549401317181218,0.6359265625458255,black,+21%,1.06,+21%,21.368454605451124,23 → 44,3.14 → 3.78,21,+21% (23 → 44),"ex-USSR/Balkans
+21% (23 → 44)",FALSE,,10.995400778992062,31.741508431910184,linear,% of G7
Egypt,Africa,2005,2023,18.567262291976622,39.01249375460281,114535724,81100965,31.425199474796706,25.051820514467458,FALSE,1,20.445231462626186,0.7424820094014332,6.373378960329248,0.22666360198443897,black,+20%,0.74,+20%,28.789878023289717,25 → 31,3.22 → 3.45,6,+6% (25 → 31),"Africa
+6% (25 → 31)",FALSE,,18.567262291976622,39.01249375460281,linear,% of G7
Estonia,CEE,2005,2023,42.20484722500608,62.540108042093934,1367143,1354799,62.02871620883558,43.242479876362495,FALSE,1,20.335260817087857,0.39327300199856036,18.786236332473088,0.36077409990737025,black,+20%,0.39,+20%,52.372477633550005,43 → 62,3.77 → 4.13,19,+19% (43 → 62),"CEE
+19% (43 → 62)",FALSE,,42.20484722500608,62.540108042093934,linear,% of G7
"South
Korea",Asia,2005,2023,54.029358836896826,72.64125345224708,51748695,47851594,26.299795410220536,12.484362229619268,FALSE,1,18.61189461535026,0.29600540883193854,13.815433180601268,0.7450843205774098,black,+19%,0.3,+19%,63.33530614457196,12 → 26,2.52 → 3.27,14,+14% (12 → 26),"Asia
+14% (12 → 26)",FALSE,,54.029358836896826,72.64125345224708,linear,% of G7
Poland,CEE,2005,2023,45.129781804766836,63.26452225891976,38762796,38124333,62.02871620883558,43.242479876362495,FALSE,1,18.134740454152926,0.33778232317339907,18.786236332473088,0.36077409990737025,black,+18%,0.34,+18%,54.1971520318433,43 → 62,3.77 → 4.13,19,+19% (43 → 62),"CEE
+19% (43 → 62)",FALSE,,45.129781804766836,63.26452225891976,linear,% of G7
Bulgaria,CEE,2005,2023,33.93064564092641,50.47894487270438,6795757,7695001,62.02871620883558,43.242479876362495,FALSE,1,16.548299231777975,0.3972377088960502,18.786236332473088,0.36077409990737025,black,+17%,0.4,+17%,42.204795256815395,43 → 62,3.77 → 4.13,19,+19% (43 → 62),"CEE
+19% (43 → 62)",FALSE,,33.93064564092641,50.47894487270438,linear,% of G7
China,Asia,2005,2023,8.492512527305651,23.974434243653832,1422584878,1310027084,26.299795410220536,12.484362229619268,FALSE,1,15.48192171634818,1.037803126575238,13.815433180601268,0.7450843205774098,black,+15%,1.04,+15%,16.23347338547974,12 → 26,2.52 → 3.27,14,+14% (12 → 26),"Asia
+14% (12 → 26)",FALSE,,8.492512527305651,23.974434243653832,linear,% of G7
Costa Rica,Latin America,2005,2023,23.00827580923071,36.97260236683086,5105469,4261187,31.381420778602024,27.580517333253503,FALSE,1,13.964326557600153,0.47432319278100615,3.8009034453485206,0.1291063931045657,black,+14%,0.47,+14%,29.990439088030787,28 → 31,3.32 → 3.45,4,+4% (28 → 31),"Latin America
+4% (28 → 31)",FALSE,,23.00827580923071,36.97260236683086,linear,% of G7
Moldova,ex-USSR/Balkans,2005,2023,11.047713507526945,23.80457168381381,3067017,3988618,43.67053394474872,23.1211326275675,FALSE,1,12.756858176286864,0.7676541656295611,20.549401317181218,0.6359265625458255,black,+13%,0.77,+13%,17.426142595670377,23 → 44,3.14 → 3.78,21,+21% (23 → 44),"ex-USSR/Balkans
+21% (23 → 44)",FALSE,,11.047713507526945,23.80457168381381,linear,% of G7
Czechia,CEE,2005,2023,56.61198785492259,68.67004114141295,10809674,10280103,62.02871620883558,43.242479876362495,FALSE,1,12.058053286490363,0.19309225941039895,18.786236332473088,0.36077409990737025,black,+12%,0.19,+12%,62.64101449816777,43 → 62,3.77 → 4.13,19,+19% (43 → 62),"CEE
+19% (43 → 62)",FALSE,,56.61198785492259,68.67004114141295,linear,% of G7
Chile,Latin America,2005,2023,31.40583843207794,43.384464469419534,19658791,16348730,31.381420778602024,27.580517333253503,FALSE,1,11.978626037341595,0.32310760253139553,3.8009034453485206,0.1291063931045657,black,+12%,0.32,+12%,37.395151450748735,28 → 31,3.32 → 3.45,4,+4% (28 → 31),"Latin America
+4% (28 → 31)",FALSE,,31.40583843207794,43.384464469419534,linear,% of G7
Spain,Southern Europe,2005,2023,75.20475455277624,86.71810174434974,47911535,43958840,76.11234448838962,69.26312471903483,FALSE,1,11.513347191573502,0.14244819357939137,6.849219769354789,0.09429781201344366,black,+12%,0.14,+12%,80.96142814856299,69 → 76,4.24 → 4.33,7,+7% (69 → 76),"Southern Europe
+7% (69 → 76)",FALSE,,75.20475455277624,86.71810174434974,linear,% of G7
Thailand,Asia,2005,2023,14.667852244872481,25.7988988156034,71702397,66017363,26.299795410220536,12.484362229619268,FALSE,1,11.13104657073092,0.5646736325900702,13.815433180601268,0.7450843205774098,black,+11%,0.56,+11%,20.233375530237943,12 → 26,2.52 → 3.27,14,+14% (12 → 26),"Asia
+14% (12 → 26)",FALSE,,14.667852244872481,25.7988988156034,linear,% of G7
"North
Macedonia",ex-USSR/Balkans,2005,2023,27.06899316269597,37.895786009400226,1831749,2089764,43.67053394474872,23.1211326275675,FALSE,1,10.826792846704254,0.33645100972711145,20.549401317181218,0.6359265625458255,black,+11%,0.34,+11%,32.4823895860481,23 → 44,3.14 → 3.78,21,+21% (23 → 44),"ex-USSR/Balkans
+21% (23 → 44)",FALSE,,27.06899316269597,37.895786009400226,linear,% of G7
Argentina,Latin America,2005,2023,35.396807200469695,45.824801249125905,45538356,39216734,31.381420778602024,27.580517333253503,FALSE,1,10.42799404865621,0.2582038325500275,3.8009034453485206,0.1291063931045657,black,+10%,0.26,+10%,40.6108042247978,28 → 31,3.32 → 3.45,4,+4% (28 → 31),"Latin America
+4% (28 → 31)",FALSE,,35.396807200469695,45.824801249125905,linear,% of G7
Ukraine,ex-USSR/Balkans,2005,2023,16.09875823552061,26.138392225065964,37732781,47585510,43.67053394474872,23.1211326275675,FALSE,1,10.039633989545354,0.4846630592074945,20.549401317181218,0.6359265625458255,black,+10%,0.48,+10%,21.11857523029329,23 → 44,3.14 → 3.78,21,+21% (23 → 44),"ex-USSR/Balkans
+21% (23 → 44)",FALSE,,16.09875823552061,26.138392225065964,linear,% of G7
"Dominican
Republic",Latin America,2005,2023,21.68710889290907,31.476633842659254,11331213,9224982,31.381420778602024,27.580517333253503,FALSE,1,9.789524949750184,0.3725274640137816,3.8009034453485206,0.1291063931045657,black,+10%,0.37,+10%,26.58187136778416,28 → 31,3.32 → 3.45,4,+4% (28 → 31),"Latin America
+4% (28 → 31)",FALSE,,21.68710889290907,31.476633842659254,linear,% of G7
Croatia,CEE,2005,2023,46.814734731869315,56.317642619200214,3895973,4313901,62.02871620883558,43.242479876362495,FALSE,1,9.502907887330899,0.18480985600188493,18.786236332473088,0.36077409990737025,black,+10%,0.18,+10%,51.56618867553476,43 → 62,3.77 → 4.13,19,+19% (43 → 62),"CEE
+19% (43 → 62)",FALSE,,46.814734731869315,56.317642619200214,linear,% of G7
Serbia,ex-USSR/Balkans,2005,2023,25.79640875402943,34.36219164252466,6773156,7539095,43.67053394474872,23.1211326275675,FALSE,1,8.565782888495228,0.28672159312995465,20.549401317181218,0.6359265625458255,black,+9%,0.29,+9%,30.079300198277043,23 → 44,3.14 → 3.78,21,+21% (23 → 44),"ex-USSR/Balkans
+21% (23 → 44)",FALSE,,25.79640875402943,34.36219164252466,linear,% of G7
Malaysia,Asia,2005,2023,32.754976362430305,40.30579720625745,35126249,25836027,26.299795410220536,12.484362229619268,FALSE,1,7.550820843827147,0.20744040934303112,13.815433180601268,0.7450843205774098,black,+8%,0.21,+8%,36.530386784343875,12 → 26,2.52 → 3.27,14,+14% (12 → 26),"Asia
+14% (12 → 26)",FALSE,,32.754976362430305,40.30579720625745,linear,% of G7
