country_val_str,country,facet_id,var,year,value
Poland (+14%),Poland,% of EU8-2004,% of EU8,2010,49.273947778879595
Poland (+14%),Poland,% of EU8-2004,% of EU8,2011,52.03638183799303
Poland (+14%),Poland,% of EU8-2004,% of EU8,2012,52.91164975804371
Poland (+14%),Poland,% of EU8-2004,% of EU8,2013,52.07725881449539
Poland (+14%),Poland,% of EU8-2004,% of EU8,2014,51.35174969450938
Poland (+14%),Poland,% of EU8-2004,% of EU8,2015,53.3082944566998
Poland (+14%),Poland,% of EU8-2004,% of EU8,2016,53.26951223288461
Poland (+14%),Poland,% of EU8-2004,% of EU8,2017,53.97978527302339
Poland (+14%),Poland,% of EU8-2004,% of EU8,2018,56.526005299774496
Poland (+14%),Poland,% of EU8-2004,% of EU8,2019,56.92040572067075
Poland (+14%),Poland,% of EU8-2004,% of EU8,2020,54.14612401350974
Poland (+14%),Poland,% of EU8-2004,% of EU8,2021,54.8033164975327
Poland (+14%),Poland,% of EU8-2004,% of EU8,2022,58.13440258349565
Poland (+14%),Poland,% of EU8-2004,% of EU8,2023,57.540222826112846
Czechia (+9.5%),Czechia,% of EU8-2004,% of EU8,2004,52.995168991073655
Czechia (+9.5%),Czechia,% of EU8-2004,% of EU8,2005,52.66077138640084
Czechia (+9.5%),Czechia,% of EU8-2004,% of EU8,2006,53.19436490756899
Czechia (+9.5%),Czechia,% of EU8-2004,% of EU8,2007,55.55956532393345
Czechia (+9.5%),Czechia,% of EU8-2004,% of EU8,2008,53.4688485723923
Czechia (+9.5%),Czechia,% of EU8-2004,% of EU8,2009,54.63385581731558
Czechia (+9.5%),Czechia,% of EU8-2004,% of EU8,2010,54.34437361808229
Czechia (+9.5%),Czechia,% of EU8-2004,% of EU8,2011,55.66887286185112
Czechia (+9.5%),Czechia,% of EU8-2004,% of EU8,2012,55.85262813874536
Czechia (+9.5%),Czechia,% of EU8-2004,% of EU8,2013,55.01935988870425
Czechia (+9.5%),Czechia,% of EU8-2004,% of EU8,2014,56.549526781263395
Czechia (+9.5%),Czechia,% of EU8-2004,% of EU8,2015,58.193492130136576
Czechia (+9.5%),Czechia,% of EU8-2004,% of EU8,2016,57.94112780612284
Czechia (+9.5%),Czechia,% of EU8-2004,% of EU8,2017,59.236000830982604
Czechia (+9.5%),Czechia,% of EU8-2004,% of EU8,2018,59.95542750633611
Czechia (+9.5%),Czechia,% of EU8-2004,% of EU8,2019,61.87472540931864
Czechia (+9.5%),Czechia,% of EU8-2004,% of EU8,2020,62.4773037880105
Czechia (+9.5%),Czechia,% of EU8-2004,% of EU8,2021,62.77134868481017
Czechia (+9.5%),Czechia,% of EU8-2004,% of EU8,2022,62.803970324998275
Czechia (+9.5%),Czechia,% of EU8-2004,% of EU8,2023,62.45663964052364
Croatia (+7.3%),Croatia,% of EU8-2004,% of EU8,2004,43.94396531271662
Croatia (+7.3%),Croatia,% of EU8-2004,% of EU8,2005,43.547314564323386
Croatia (+7.3%),Croatia,% of EU8-2004,% of EU8,2006,43.32137937501313
Croatia (+7.3%),Croatia,% of EU8-2004,% of EU8,2007,44.48727360063811
Croatia (+7.3%),Croatia,% of EU8-2004,% of EU8,2008,45.36628244652186
Croatia (+7.3%),Croatia,% of EU8-2004,% of EU8,2009,44.70075775852564
Croatia (+7.3%),Croatia,% of EU8-2004,% of EU8,2010,43.965912207028836
Croatia (+7.3%),Croatia,% of EU8-2004,% of EU8,2011,46.302968093885575
Croatia (+7.3%),Croatia,% of EU8-2004,% of EU8,2012,48.78541406634431
Croatia (+7.3%),Croatia,% of EU8-2004,% of EU8,2013,47.767581621203
Croatia (+7.3%),Croatia,% of EU8-2004,% of EU8,2014,46.37257858090954
Croatia (+7.3%),Croatia,% of EU8-2004,% of EU8,2015,50.36072454541468
Croatia (+7.3%),Croatia,% of EU8-2004,% of EU8,2016,51.4016031861894
Croatia (+7.3%),Croatia,% of EU8-2004,% of EU8,2017,53.69004713564631
Croatia (+7.3%),Croatia,% of EU8-2004,% of EU8,2018,51.248986954739266
Croatia (+7.3%),Croatia,% of EU8-2004,% of EU8,2019,48.21052708351698
Croatia (+7.3%),Croatia,% of EU8-2004,% of EU8,2020,43.402057293275156
Croatia (+7.3%),Croatia,% of EU8-2004,% of EU8,2021,48.25023119868972
Croatia (+7.3%),Croatia,% of EU8-2004,% of EU8,2022,50.44997017103726
Croatia (+7.3%),Croatia,% of EU8-2004,% of EU8,2023,51.221910632436376
Slovakia (+6.7%),Slovakia,% of EU8-2004,% of EU8,2004,47.54710992980865
Slovakia (+6.7%),Slovakia,% of EU8-2004,% of EU8,2005,49.38813902905739
Slovakia (+6.7%),Slovakia,% of EU8-2004,% of EU8,2006,50.71994371869144
Slovakia (+6.7%),Slovakia,% of EU8-2004,% of EU8,2007,53.05033848172823
Slovakia (+6.7%),Slovakia,% of EU8-2004,% of EU8,2008,55.199817458046475
Slovakia (+6.7%),Slovakia,% of EU8-2004,% of EU8,2009,55.852078990947646
Slovakia (+6.7%),Slovakia,% of EU8-2004,% of EU8,2010,58.18826105374808
Slovakia (+6.7%),Slovakia,% of EU8-2004,% of EU8,2011,57.77311440035677
Slovakia (+6.7%),Slovakia,% of EU8-2004,% of EU8,2012,57.682994158605766
Slovakia (+6.7%),Slovakia,% of EU8-2004,% of EU8,2013,55.82038116688967
Slovakia (+6.7%),Slovakia,% of EU8-2004,% of EU8,2014,57.349856699191015
Slovakia (+6.7%),Slovakia,% of EU8-2004,% of EU8,2015,56.823891199540235
Slovakia (+6.7%),Slovakia,% of EU8-2004,% of EU8,2016,52.69063511096237
Slovakia (+6.7%),Slovakia,% of EU8-2004,% of EU8,2017,50.78098460410023
