country,region,start_yr,end_yr,start,end,pop_start,pop_end,mean_end,mean_start,scaling,change,log_change,mean_lin_diff,mean_log_diff,label_color,label_txt_linear,label_txt_log,label_final,x_text,mean_start_end_lin,mean_start_end_log,mean_label_val,mean_label_txt,region_lab,period_lab_T_F,period_lab,x_start,x_end,type_scale,sel_var
Serbia,ex-USSR/Balkans,1995,2024,23.581469000000002,59.212773000000006,7823230,6587202,72231.8008691395,48647.152732062284,0.001,35.631304,0.9206760870253743,23.58464813707721,0.3952871228073176,black,$36k,0.92,$36k,41.397121000000006,49 → 72,3.88 → 4.28,24,+24k (49 → 72),"ex-USSR/Balkans
 +24k (49 → 72)",TRUE,(1995-2024),23.581469000000002,59.212773000000006,linear,value
Georgia,ex-USSR/Balkans,1991,2024,21.089934000000003,56.608383,5379465,3673850,72231.8008691395,48647.152732062284,0.001,35.518449000000004,0.9873612187420863,23.58464813707721,0.3952871228073176,black,$36k,0.99,$36k,38.8491585,49 → 72,3.88 → 4.28,24,+24k (49 → 72),"ex-USSR/Balkans
 +24k (49 → 72)",FALSE,,21.089934000000003,56.608383,linear,value
Malaysia,Asia,1991,2024,33.654977,68.97304,18342429,35557673,48086.84773974957,7302.481504373783,0.001,35.318062999999995,0.7175547535495151,40.78436623537579,1.8847944814607838,black,$35k,0.72,$35k,51.3140085,7 → 48,1.99 → 3.87,41,+41k (7 → 48),"Asia
 +41k (7 → 48)",FALSE,,33.654977,68.97304,linear,value
Hungary,CEE,1991,2024,49.798125,82.20958,10378132,9562314,91732.16715545887,38213.806147045696,0.001,32.411455000000004,0.5012945075640616,53.51836100841317,0.8756762368365194,black,$32k,0.5,$32k,66.0038525,38 → 92,3.64 → 4.52,54,+54k (38 → 92),"CEE
 +54k (38 → 92)",FALSE,,49.798125,82.20958,linear,value
Chile,Latin America,1991,2024,32.7326,65.020996,13662434,19764771,46353.05317305935,36782.491977928294,0.001,32.288396,0.6863387099393168,9.570561195131058,0.23126519147365754,black,$32k,0.69,$32k,48.876797999999994,37 → 46,3.61 → 3.84,10,+10k (37 → 46),"Latin America
 +10k (37 → 46)",FALSE,,32.7326,65.020996,linear,value
Costa Rica,Latin America,1991,2024,31.781133,63.701113,3202139,5129910,46353.05317305935,36782.491977928294,0.001,31.91998,0.6953292231268194,9.570561195131058,0.23126519147365754,black,$32k,0.7,$32k,47.741123,37 → 46,3.61 → 3.84,10,+10k (37 → 46),"Latin America
 +10k (37 → 46)",FALSE,,31.781133,63.701113,linear,value
"Dominican
Republic",Latin America,1991,2024,22.38517,54.109945,7299794,11427557,46353.05317305935,36782.491977928294,0.001,31.724775000000005,0.8826193091708286,9.570561195131058,0.23126519147365754,black,$32k,0.88,$32k,38.2475575,37 → 46,3.61 → 3.84,10,+10k (37 → 46),"Latin America
 +10k (37 → 46)",FALSE,,22.38517,54.109945,linear,value
Egypt,Africa,1991,2024,31.355822,62.504676,60028948,116538258,53559.460898423524,33380.81496807633,0.001,31.148854000000004,0.6898414103778984,20.178645930347194,0.4728111225984726,black,$31k,0.69,$31k,46.930249,33 → 54,3.51 → 3.98,20,+20k (33 → 54),"Africa
 +20k (33 → 54)",FALSE,,31.355822,62.504676,linear,value
Israel,Asia,1991,2024,72.56648,103.51487,4779837,9974400,48086.84773974957,7302.481504373783,0.001,30.948390000000003,0.3552121666614305,40.78436623537579,1.8847944814607838,black,$31k,0.36,$31k,88.040675,7 → 48,1.99 → 3.87,41,+41k (7 → 48),"Asia
 +41k (7 → 48)",FALSE,,72.56648,103.51487,linear,value
Belarus,ex-USSR/Balkans,1991,2024,26.906166000000002,56.968008000000005,10193837,9133712,72231.8008691395,48647.152732062284,0.001,30.061842000000002,0.7501343674376172,23.58464813707721,0.3952871228073176,black,$30k,0.75,$30k,41.937087000000005,49 → 72,3.88 → 4.28,24,+24k (49 → 72),"ex-USSR/Balkans
 +24k (49 → 72)",FALSE,,26.906166000000002,56.968008000000005,linear,value
Uruguay,Latin America,1991,2024,37.006574,67.01149000000001,3122314,3386588,46353.05317305935,36782.491977928294,0.001,30.00491600000001,0.5937685246876687,9.570561195131058,0.23126519147365754,black,$30k,0.59,$30k,52.009032000000005,37 → 46,3.61 → 3.84,10,+10k (37 → 46),"Latin America
 +10k (37 → 46)",FALSE,,37.006574,67.01149000000001,linear,value
Russia,ex-USSR/Balkans,1991,2024,57.483484,86.14334,149448388,143533851,72231.8008691395,48647.152732062284,0.001,28.659855999999998,0.4045149812020769,23.58464813707721,0.3952871228073176,black,$29k,0.4,$29k,71.813412,49 → 72,3.88 → 4.28,24,+24k (49 → 72),"ex-USSR/Balkans
 +24k (49 → 72)",FALSE,,57.483484,86.14334,linear,value
Portugal,Southern Europe,1991,2024,60.478047,87.62377000000001,9969142,10701636,115763.80379781833,99716.59805065337,0.001,27.14572300000001,0.37077186848313803,16.04720574716496,0.14921979807081032,black,$27k,0.37,$27k,74.0509085,100 → 116,4.6 → 4.75,16,+16k (100 → 116),"Southern Europe
 +16k (100 → 116)",FALSE,,60.478047,87.62377000000001,linear,value
"North
Macedonia",ex-USSR/Balkans,1991,2024,38.91056,64.98715,2055937,1792179,72231.8008691395,48647.152732062284,0.001,26.076590000000003,0.5129238789642507,23.58464813707721,0.3952871228073176,black,$26k,0.51,$26k,51.948854999999995,49 → 72,3.88 → 4.28,24,+24k (49 → 72),"ex-USSR/Balkans
 +24k (49 → 72)",FALSE,,38.91056,64.98715,linear,value
Azerbaijan,ex-USSR/Balkans,1991,2024,22.455986000000003,47.51944,7314263,10202850,72231.8008691395,48647.152732062284,0.001,25.063454,0.7495816748551765,23.58464813707721,0.3952871228073176,black,$25k,0.75,$25k,34.987713,49 → 72,3.88 → 4.28,24,+24k (49 → 72),"ex-USSR/Balkans
 +24k (49 → 72)",FALSE,,22.455986000000003,47.51944,linear,value
Thailand,Asia,1991,2024,17.87083,38.616367,55637391,71668011,48086.84773974957,7302.481504373783,0.001,20.745536999999995,0.7705064274944321,40.78436623537579,1.8847944814607838,black,$21k,0.77,$21k,28.243598499999997,7 → 48,1.99 → 3.87,41,+41k (7 → 48),"Asia
 +41k (7 → 48)",FALSE,,17.87083,38.616367,linear,value
Greece,Southern Europe,1991,2024,75.02280499999999,93.759664,10306590,10388805,115763.80379781833,99716.59805065337,0.001,18.73685900000001,0.2229426082204569,16.04720574716496,0.14921979807081032,black,$19k,0.22,$19k,84.3912345,100 → 116,4.6 → 4.75,16,+16k (100 → 116),"Southern Europe
 +16k (100 → 116)",FALSE,,75.02280499999999,93.759664,linear,value
Tunisia,Africa,1991,2024,26.380557,43.858742,8501781,12277109,53559.460898423524,33380.81496807633,0.001,17.478185,0.5083467988609299,20.178645930347194,0.4728111225984726,black,$17k,0.51,$17k,35.1196495,33 → 54,3.51 → 3.98,20,+20k (33 → 54),"Africa
 +20k (33 → 54)",FALSE,,26.380557,43.858742,linear,value
Italy,Southern Europe,1991,2024,113.54994,130.122234,57075339,58986023,115763.80379781833,99716.59805065337,0.001,16.572293999999985,0.1362315300752181,16.04720574716496,0.14921979807081032,black,$17k,0.14,$17k,121.83608699999999,100 → 116,4.6 → 4.75,16,+16k (100 → 116),"Southern Europe
 +16k (100 → 116)",FALSE,,113.54994,130.122234,linear,value
Iran,Asia,1991,2024,42.527300000000004,57.253664,59986887,91567738,48086.84773974957,7302.481504373783,0.001,14.726363999999997,0.2973454177352331,40.78436623537579,1.8847944814607838,black,$15k,0.3,$15k,49.890482000000006,7 → 48,1.99 → 3.87,41,+41k (7 → 48),"Asia
 +41k (7 → 48)",FALSE,,42.527300000000004,57.253664,linear,value
