year,ksh_kod,telepules,jogallas,megye,terulet_ha,lakonepesseg,lakasok
2012,32090,Királd,község,Borsod-Abaúj-Zemplén,788,834,413
2012,20552,Királyegyháza,község,Baranya,2289,915,325
2012,13666,Királyhegyes,község,Csongrád,2980,662,373
2012,5421,Királyszentistván,község,Veszprém,891,457,164
2012,7931,Kisapáti,község,Veszprém,689,352,137
2012,12636,Kisapostag,község,Fejér,958,1414,508
2012,19424,Kisar,község,Szabolcs-Szatmár-Bereg,1543,1054,373
2012,19053,Kisasszond,község,Somogy,784,177,71
2012,18908,Kisasszonyfa,község,Baranya,887,178,77
2012,2413,Kisbabot,község,Győr-Moson-Sopron,610,205,113
2012,27243,Kisbágyon,község,Nógrád,1024,440,205
2012,22886,Kisbajcs,község,Győr-Moson-Sopron,874,855,285
2012,24387,Kisbajom,község,Somogy,1367,414,161
2012,24493,Kisbárapáti,község,Somogy,2871,412,236
2012,26295,Kisbárkány,község,Nógrád,803,197,107
2012,17330,Kisbér,város,Komárom-Esztergom,5216,5282,2183
2012,30827,Kisberény,község,Somogy,746,202,81
2012,29072,Kisberzseny,község,Veszprém,529,86,59
2012,5722,Kisbeszterce,község,Baranya,747,78,49
2012,7816,Kisbodak,község,Győr-Moson-Sopron,910,354,163
2012,21379,Kisbucsa,község,Zala,880,484,195
2012,22868,Kisbudmér,község,Baranya,572,124,47
2012,17349,Kiscsécs,község,Borsod-Abaúj-Zemplén,413,207,54
2012,16249,Kiscsehi,község,Zala,1143,169,106
2012,23700,Kiscsősz,község,Veszprém,904,116,85
2012,11183,Kisdér,község,Baranya,437,127,54
2012,33905,Kisdobsza,község,Baranya,995,238,104
2012,18838,Kisdombegyház,község,Békés,1261,457,279
2012,17710,Kisdorog,község,Tolna,2000,735,285
2012,33206,Kisecset,község,Nógrád,862,172,140
2012,33695,Kisfalud,község,Győr-Moson-Sopron,1510,730,315
2012,22460,Kisfüzes,község,Heves,481,127,88
2012,9812,Kisgörbő,község,Zala,659,183,104
2012,4826,Kisgyalán,község,Somogy,941,194,103
2012,22840,Kisgyőr,község,Borsod-Abaúj-Zemplén,7113,1648,642
2012,6831,Kishajmás,község,Baranya,1176,204,108
2012,27021,Kisharsány,község,Baranya,1293,550,195
2012,33400,Kishartyán,község,Nógrád,895,584,266
2012,16975,Kisherend,község,Baranya,692,188,81
2012,8509,Kishódos,község,Szabolcs-Szatmár-Bereg,892,91,35
2012,28875,Kishuta,község,Borsod-Abaúj-Zemplén,518,272,133
2012,20923,Kisigmánd,község,Komárom-Esztergom,1313,493,205
2012,12849,Kisjakabfalva,község,Baranya,662,118,82
2012,19910,Kiskassa,község,Baranya,1333,256,112
2012,3762,Kiskinizs,község,Borsod-Abaúj-Zemplén,716,359,130
2012,13781,Kiskorpád,község,Somogy,1695,928,347
2012,18281,Kisköre,város,Heves,6842,2653,1226
2012,9344,Kiskőrös,város,Bács-Kiskun,10223,14259,6814
2012,20297,Kiskunfélegyháza,város,Bács-Kiskun,25630,29972,14759
2012,32434,Kiskunhalas,város,Bács-Kiskun,22758,28427,12261
2012,10816,Kiskunlacháza,nagyközség,Pest,9350,8988,3386
2012,24396,Kiskunmajsa,város,Bács-Kiskun,22199,11766,5470
2012,20312,Kiskutas,község,Zala,469,172,87
2012,28990,Kisláng,község,Fejér,5306,2346,1023
2012,28477,Kisléta,község,Szabolcs-Szatmár-Bereg,2200,1842,574
2012,21616,Kislippó,község,Baranya,837,280,123
2012,30173,Kislőd,község,Veszprém,3818,1219,440
2012,6512,Kismányok,község,Tolna,543,329,133
2012,15477,Kismarja,község,Hajdú-Bihar,4716,1210,535
2012,33738,Kismaros,község,Pest,1196,2151,695
2012,16036,Kisnamény,község,Szabolcs-Szatmár-Bereg,1801,287,155
2012,12502,Kisnána,község,Heves,2260,993,521
2012,5227,Kisnémedi,község,Pest,1383,717,309
2012,33215,Kisnyárád,község,Baranya,903,185,108
2012,29850,Kisoroszi,község,Pest,1094,956,412
2012,29300,Kispalád,község,Szabolcs-Szatmár-Bereg,1674,524,191
2012,16081,Kispáli,község,Zala,451,280,114
2012,4288,Kispirit,község,Veszprém,496,79,67
2012,11147,Kisrákos,község,Vas,1106,194,98
2012,32726,Kisrécse,község,Zala,342,186,104
2012,11448,Kisrozvágy,község,Borsod-Abaúj-Zemplén,834,121,87
2012,14702,Kissikátor,község,Borsod-Abaúj-Zemplén,1037,312,129
2012,5953,Kissomlyó,község,Vas,858,230,149
2012,12353,Kistamási,község,Baranya,438,135,44
2012,3151,Kistapolca,község,Baranya,357,191,72
2012,34157,Kistarcsa,város,Pest,1102,11975,4115
2012,31024,Kistelek,város,Csongrád,6919,7020,3418
2012,12399,Kistokaj,község,Borsod-Abaúj-Zemplén,976,2121,718
2012,20941,Kistolmács,község,Zala,1220,167,98
2012,3869,Kistormás,község,Tolna,1135,331,128
2012,10746,Kistótfalu,község,Baranya,1050,324,134
2012,25919,Kisújszállás,város,Jász-Nagykun-Szolnok,20527,11367,4770
2012,2501,Kisunyom,község,Vas,1000,415,180
2012,9265,Kisvárda,város,Szabolcs-Szatmár-Bereg,3591,16473,6943
2012,12672,Kisvarsány,község,Szabolcs-Szatmár-Bereg,1283,988,385
2012,16364,Kisvásárhely,község,Zala,435,47,38
2012,9548,Kisvaszar,község,Baranya,2035,332,120
2012,31185,Kisvejke,község,Tolna,1133,406,139
2012,26666,Kiszombor,nagyközség,Csongrád,6581,3772,1652
2012,15486,Kiszsidány,község,Vas,493,89,39
2012,28158,Kisszállás,község,Bács-Kiskun,9205,2396,1213
2012,27766,Kisszékely,község,Tolna,2830,297,222
2012,9751,Kisszekeres,község,Szabolcs-Szatmár-Bereg,1468,547,213
2012,8651,Kisszentmárton,község,Baranya,1486,261,112
2012,13055,Kissziget,község,Zala,707,175,96
2012,23001,Kisszőlős,község,Veszprém,649,146,72
2012,8253,Klárafalva,község,Csongrád,910,476,201
2012,2510,Kocs,község,Komárom-Esztergom,5827,2561,968
2012,32771,Kocsér,község,Pest,6728,1830,1011
2012,22433,Kocsola,község,Tolna,3334,1225,526
2012,7445,Kocsord,község,Szabolcs-Szatmár-Bereg,2547,2769,1036
2012,31361,Kóka,község,Pest,4436,4431,1733
2012,17455,Kokad,község,Hajdú-Bihar,1610,619,303
2012,30182,Kolontár,község,Veszprém,2172,714,256
2012,2167,Komádi,város,Hajdú-Bihar,14465,5172,2608
2012,5449,Komárom,város,Komárom-Esztergom,7016,19729,8307
2012,10612,Komjáti,község,Borsod-Abaúj-Zemplén,1108,254,143
2012,26408,Komló,város,Baranya,4655,25020,11232
2012,22336,Komlódtótfalu,község,Szabolcs-Szatmár-Bereg,697,126,62
2012,9858,Komlósd,község,Somogy,746,182,92
2012,16559,Komlóska,község,Borsod-Abaúj-Zemplén,2986,237,181
2012,27146,Komoró,község,Szabolcs-Szatmár-Bereg,1169,1252,461
2012,23995,Kompolt,község,Heves,2273,2098,791
2012,32498,Kondó,község,Borsod-Abaúj-Zemplén,1963,607,225
2012,13028,Kondorfa,község,Vas,2161,530,299
2012,10287,Kondoros,nagyközség,Békés,8184,5201,2527
2012,11262,Kóny,község,Győr-Moson-Sopron,2888,2613,1059
2012,25964,Konyár,község,Hajdú-Bihar,4170,2010,857
2012,6895,Kópháza,község,Győr-Moson-Sopron,872,2096,670
2012,21184,Koppányszántó,község,Tolna,2255,310,220
2012,22956,Korlát,község,Borsod-Abaúj-Zemplén,791,295,144
2012,24633,Koroncó,község,Győr-Moson-Sopron,2690,2031,700
2012,8110,Kórós,község,Baranya,1512,222,85
2012,27687,Kosd,község,Pest,3408,2635,923
2012,24679,Kóspallag,község,Pest,1277,796,307
2012,23728,Kótaj,község,Szabolcs-Szatmár-Bereg,2593,4532,1534
2012,24226,Kovácshida,község,Baranya,809,262,95
2012,14517,Kovácsszénája,község,Baranya,783,57,30
2012,28547,Kovácsvágás,község,Borsod-Abaúj-Zemplén,2108,649,238
2012,13842,Kozárd,község,Nógrád,644,156,131
2012,6336,Kozármisleny,város,Baranya,1445,6109,2082
2012,13082,Kozmadombja,község,Zala,763,54,33
2012,25247,Köblény,község,Baranya,804,227,106
2012,4190,Köcsk,község,Vas,1258,287,169
2012,3540,Kökény,község,Baranya,490,619,219
2012,13745,Kőkút,község,Somogy,2023,610,135
2012,16665,Kölcse,nagyközség,Szabolcs-Szatmár-Bereg,2824,1257,563
2012,10463,Kölesd,község,Tolna,3813,1478,612
2012,17899,Kölked,község,Baranya,6194,1033,414
2012,14535,Kömlő,község,Heves,4922,1743,679
2012,7630,Kömlőd,község,Komárom-Esztergom,2284,1191,392
2012,23612,Kömörő,község,Szabolcs-Szatmár-Bereg,1637,501,246
2012,13806,Kömpöc,község,Bács-Kiskun,2998,698,396
2012,13532,Körmend,város,Vas,5279,11676,5122
2012,30553,Környe,község,Komárom-Esztergom,4536,4461,1656
2012,26602,Köröm,község,Borsod-Abaúj-Zemplén,834,1388,355
2012,15510,Kőröshegy,község,Somogy,2139,1593,723
2012,11615,Körösladány,város,Békés,12379,4582,2016
2012,10764,Körösnagyharsány,község,Békés,1991,550,349
2012,12900,Köröstarcsa,község,Békés,6280,2477,1245
2012,32975,Kőröstetétlen,község,Pest,3265,854,370
2012,30164,Körösújfalu,község,Békés,2530,537,275
2012,31130,Körösszakál,község,Hajdú-Bihar,1502,814,392
2012,8943,Körösszegapáti,község,Hajdú-Bihar,4585,882,501
2012,30650,Kőszárhegy,község,Fejér,590,1620,584
2012,16832,Kőszeg,város,Vas,5466,12055,4670
2012,5740,Kőszegdoroszló,község,Vas,965,239,105
2012,26046,Kőszegpaty,község,Vas,1225,203,78
2012,20109,Kőszegszerdahely,község,Vas,737,498,205
2012,18148,Kötcse,község,Somogy,1954,502,235
2012,6804,Kötegyán,község,Békés,4295,1355,734
2012,11235,Kőtelek,község,Jász-Nagykun-Szolnok,4514,1571,865
2012,23454,Kővágóörs,község,Veszprém,2209,802,375
2012,15538,Kővágószőlős,község,Baranya,1825,1262,515
2012,6992,Kővágótöttös,község,Baranya,1394,311,125
2012,9955,Kövegy,község,Csongrád,971,377,254
2012,25858,Köveskál,község,Veszprém,1449,371,181
2012,19576,Krasznokvajda,község,Borsod-Abaúj-Zemplén,1144,424,202
2012,34209,Kulcs,község,Fejér,1673,2728,821
2012,5856,Kunadacs,község,Bács-Kiskun,8990,1566,773
2012,16045,Kunágota,község,Békés,6396,2559,1390
2012,6044,Kunbaja,község,Bács-Kiskun,3372,1485,756
2012,7728,Kunbaracs,község,Bács-Kiskun,5511,630,329
2012,5254,Kuncsorba,község,Jász-Nagykun-Szolnok,3363,585,305
2012,29027,Kunfehértó,község,Bács-Kiskun,7837,2014,912
2012,22567,Kunhegyes,város,Jász-Nagykun-Szolnok,14893,7483,3401
2012,23171,Kunmadaras,nagyközség,Jász-Nagykun-Szolnok,15355,5295,2082
2012,31918,Kunpeszér,község,Bács-Kiskun,7755,649,307
2012,31893,Kunszállás,község,Bács-Kiskun,2085,1640,757
2012,32504,Kunszentmárton,város,Jász-Nagykun-Szolnok,14365,8373,3969
2012,28130,Kunszentmiklós,város,Bács-Kiskun,17211,8515,3544
2012,31626,Kunsziget,község,Győr-Moson-Sopron,1787,1256,439
2012,26541,Kup,község,Veszprém,2478,459,179
2012,18722,Kupa,község,Borsod-Abaúj-Zemplén,784,159,79
2012,20507,Kurd,község,Tolna,3119,1206,508
2012,11819,Kurityán,község,Borsod-Abaúj-Zemplén,754,1598,607
2012,19479,Kustánszeg,község,Zala,1142,509,211
2012,28857,Kutas,község,Somogy,3655,1434,516
2012,19451,Kutasó,község,Nógrád,605,100,78
2012,14410,Kübekháza,község,Csongrád,2731,1488,593
2012,32221,Külsősárd,község,Zala,152,74,36
2012,16142,Külsővat,község,Veszprém,1931,758,266
2012,4066,Küngös,község,Veszprém,940,506,182
2012,15255,Lábatlan,város,Komárom-Esztergom,2635,4992,2103
2012,28291,Lábod,község,Somogy,6651,1960,753
2012,20844,Lácacséke,község,Borsod-Abaúj-Zemplén,1625,264,209
2012,16258,Lad,község,Somogy,2235,542,271
2012,5786,Ladánybene,község,Bács-Kiskun,4074,1694,804
2012,26231,Ládbesenyő,község,Borsod-Abaúj-Zemplén,1040,271,127
2012,7506,Lajoskomárom,nagyközség,Fejér,7567,2110,891
2012,17677,Lajosmizse,város,Bács-Kiskun,16466,11073,4922
2012,15857,Lak,község,Borsod-Abaúj-Zemplén,1976,604,209
2012,33792,Lakhegy,község,Zala,858,490,203
2012,6202,Lakitelek,nagyközség,Bács-Kiskun,5466,4452,1977
2012,11040,Lakócsa,község,Somogy,2532,545,269
2012,33330,Lánycsók,község,Baranya,2540,2489,877
2012,14605,Lápafő,község,Tolna,931,153,84
2012,6479,Lapáncsa,község,Baranya,436,201,78
2012,21290,Laskod,község,Szabolcs-Szatmár-Bereg,1359,957,413
2012,3434,Lasztonya,község,Zala,877,103,59
2012,14863,Látrány,község,Somogy,2231,1358,580
2012,4376,Lázi,község,Győr-Moson-Sopron,1679,570,240
2012,30809,Leányfalu,nagyközség,Pest,1537,3706,1185
2012,25487,Leányvár,község,Komárom-Esztergom,726,1724,658
2012,33668,Lébény,nagyközség,Győr-Moson-Sopron,8139,3159,1239
2012,30395,Legénd,község,Nógrád,1841,435,239
2012,11660,Legyesbénye,község,Borsod-Abaúj-Zemplén,2031,1516,630
2012,3531,Léh,község,Borsod-Abaúj-Zemplén,845,473,152
2012,7038,Lénárddaróc,község,Borsod-Abaúj-Zemplén,516,289,171
2012,27483,Lendvadedes,község,Zala,402,27,26
2012,11475,Lendvajakabfa,község,Zala,618,26,45
2012,24411,Lengyel,község,Tolna,2003,537,240
2012,26675,Lengyeltóti,város,Somogy,3957,3227,1242
2012,12575,Lenti,város,Zala,7380,7971,3403
2012,7269,Lepsény,nagyközség,Fejér,3908,3029,1201
2012,17570,Lesencefalu,község,Veszprém,718,303,154
2012,21962,Lesenceistvánd,község,Veszprém,864,959,393
2012,17871,Lesencetomaj,község,Veszprém,2408,1084,377
2012,5768,Létavértes,város,Hajdú-Bihar,11662,7090,2738
2012,12122,Letenye,város,Zala,4174,4053,1626
2012,22682,Letkés,község,Pest,2455,1138,458
2012,19239,Levél,község,Győr-Moson-Sopron,2493,1777,666
2012,30979,Levelek,nagyközség,Szabolcs-Szatmár-Bereg,2573,2911,960
2012,32355,Libickozma,község,Somogy,2297,43,50
2012,3054,Lickóvadamos,község,Zala,669,196,126
2012,17604,Liget,község,Baranya,1207,419,142
2012,28200,Ligetfalva,község,Zala,473,47,36
2012,16221,Lipót,község,Győr-Moson-Sopron,1609,675,250
2012,22974,Lippó,község,Baranya,1453,446,212
2012,10038,Liptód,község,Baranya,1499,203,143
2012,10889,Lispeszentadorján,község,Zala,914,292,177
2012,25025,Liszó,község,Zala,2591,404,166
2012,4552,Litér,község,Veszprém,1283,2044,713
2012,28219,Litka,község,Borsod-Abaúj-Zemplén,667,37,49
2012,4871,Litke,község,Nógrád,1816,834,364
2012,29081,Lócs,község,Vas,513,131,99
2012,18856,Lókút,község,Veszprém,1811,497,194
2012,26091,Lónya,község,Szabolcs-Szatmár-Bereg,3548,650,422
2012,9140,Lórév,község,Pest,988,318,122
2012,31389,Lothárd,község,Baranya,1046,254,111
2012,5564,Lovas,község,Veszprém,594,438,171
2012,19114,Lovasberény,község,Fejér,6062,2669,1109
2012,24624,Lovászhetény,község,Baranya,895,268,119
2012,28167,Lovászi,község,Zala,967,1205,587
2012,5087,Lovászpatona,község,Veszprém,4990,1077,520
2012,21209,Lőkösháza,község,Békés,5202,1762,831
2012,30401,Lőrinci,város,Heves,2353,5880,2316
2012,31194,Lövő,község,Győr-Moson-Sopron,1747,1443,537
2012,7995,Lövőpetri,község,Szabolcs-Szatmár-Bereg,926,441,220
2012,20190,Lucfalva,község,Nógrád,1410,604,234
2012,2778,Ludányhalászi,község,Nógrád,2119,1588,499
2012,15796,Ludas,község,Heves,1079,809,382
2012,14021,Lukácsháza,község,Vas,936,1061,392
2012,10010,Lulla,község,Somogy,1039,200,94
2012,18865,Lúzsok,község,Baranya,652,266,67
2012,3902,Mád,község,Borsod-Abaúj-Zemplén,3186,2128,1210
2012,23357,Madaras,község,Bács-Kiskun,4930,2924,1557
2012,29337,Madocsa,község,Tolna,4333,1881,843
2012,26444,Maglóca,község,Győr-Moson-Sopron,577,96,68
2012,10922,Maglód,város,Pest,2237,11989,4082
2012,6813,Mágocs,város,Baranya,4254,2388,971
2012,29984,Magosliget,község,Szabolcs-Szatmár-Bereg,518,246,94
2012,16629,Magy,község,Szabolcs-Szatmár-Bereg,2070,920,334
2012,27678,Magyaralmás,község,Fejér,2242,1537,583
2012,10427,Magyaratád,község,Somogy,1882,826,371
2012,27906,Magyarbánhegyes,község,Békés,3656,2374,1100
2012,25177,Magyarbóly,község,Baranya,1722,948,377
2012,5962,Magyarcsanád,község,Csongrád,4808,1458,752
2012,11536,Magyardombegyház,község,Békés,765,201,168
2012,29753,Magyaregregy,község,Baranya,2681,717,341
2012,25371,Magyaregres,község,Somogy,1440,645,213
2012,8916,Magyarföld,község,Zala,889,40,26
2012,26967,Magyargéc,község,Nógrád,1235,868,299
2012,26374,Magyargencs,község,Veszprém,3801,495,277
2012,5430,Magyarhertelend,község,Baranya,1616,627,260
2012,3683,Magyarhomorog,község,Hajdú-Bihar,3956,868,454
2012,13912,Magyarkeresztúr,község,Győr-Moson-Sopron,1674,430,227
2012,6017,Magyarkeszi,község,Tolna,3816,1230,643
2012,3221,Magyarlak,község,Vas,762,731,301
2012,23542,Magyarlukafa,község,Baranya,1297,81,50
2012,5412,Magyarmecske,község,Baranya,1195,309,115
2012,27289,Magyarnádalja,község,Vas,385,223,87
2012,32407,Magyarnándor,község,Nógrád,1867,1135,469
2012,20437,Magyarpolány,község,Veszprém,2697,1133,496
2012,27067,Magyarsarlós,község,Baranya,803,297,113
2012,17288,Magyarszecsőd,község,Vas,1126,435,196
2012,22600,Magyarszék,község,Baranya,1386,1085,383
2012,2909,Magyarszentmiklós,község,Zala,419,276,103
2012,13064,Magyarszerdahely,község,Zala,1622,517,172
2012,25423,Magyarszombatfa,község,Vas,1594,269,153
2012,4385,Magyartelek,község,Baranya,684,216,73
2012,10755,Majosháza,község,Pest,1142,1591,554
2012,27863,Majs,község,Baranya,3206,939,394
2012,4394,Makád,község,Pest,3177,1217,533
2012,19600,Makkoshotyka,község,Borsod-Abaúj-Zemplén,1041,869,313
2012,27696,Maklár,község,Heves,2801,2398,977
2012,7357,Makó,város,Csongrád,22923,23573,11448
2012,3610,Malomsok,község,Veszprém,2574,508,263
2012,27395,Mályi,község,Borsod-Abaúj-Zemplén,1128,4111,1375
2012,14915,Mályinka,község,Borsod-Abaúj-Zemplén,2421,475,236
2012,2088,Mánd,község,Szabolcs-Szatmár-Bereg,517,274,107
2012,17826,Mándok,város,Szabolcs-Szatmár-Bereg,2891,4188,1490
2012,33923,Mánfa,község,Baranya,2770,843,331
2012,23490,Mány,község,Fejér,4472,2403,787
2012,29920,Maráza,község,Baranya,970,177,108
2012,29294,Marcalgergelyi,község,Veszprém,776,387,176
2012,18500,Marcali,város,Somogy,10440,11567,4990
2012,22220,Marcaltő,község,Veszprém,2209,763,338
2012,9450,Márfa,község,Baranya,409,209,69
2012,22637,Máriahalom,község,Komárom-Esztergom,1085,658,240
2012,12283,Máriakálnok,község,Győr-Moson-Sopron,1548,1692,571
2012,14483,Máriakéménd,község,Baranya,1578,588,214
2012,4570,Márianosztra,község,Pest,2026,913,401
2012,19655,Máriapócs,város,Szabolcs-Szatmár-Bereg,2209,2042,731
2012,16540,Markaz,község,Heves,2561,1748,798
2012,14641,Márkháza,község,Nógrád,631,231,115
2012,32212,Márkó,község,Veszprém,3441,1209,404
2012,16443,Markóc,község,Baranya,579,55,36
2012,6770,Markotabödöge,község,Győr-Moson-Sopron,1629,443,241
2012,2103,Maróc,község,Zala,516,83,69
2012,15219,Marócsa,község,Baranya,1138,86,57
2012,20659,Márok,község,Baranya,1593,431,191
2012,31981,Márokföld,község,Zala,744,45,40
2012,33224,Márokpapi,község,Szabolcs-Szatmár-Bereg,2118,477,221
2012,10515,Maroslele,község,Csongrád,4656,2047,940
2012,25733,Mártély,község,Csongrád,3645,1359,575
2012,2626,Martfű,város,Jász-Nagykun-Szolnok,2308,6435,2932
2012,2228,Martonfa,község,Baranya,569,205,83
2012,4659,Martonvásár,város,Fejér,3125,5811,1975
2012,2024,Martonyi,község,Borsod-Abaúj-Zemplén,1757,374,183
2012,18874,Mátészalka,város,Szabolcs-Szatmár-Bereg,4140,16957,7041
2012,27809,Mátételke,község,Bács-Kiskun,2793,499,298
2012,19965,Mátraballa,község,Heves,2636,714,423
2012,14872,Mátraderecske,község,Heves,1399,1839,995
2012,20075,Mátramindszent,község,Nógrád,1673,798,447
2012,19372,Mátranovák,község,Nógrád,2697,1686,1110
2012,24332,Mátraszele,község,Nógrád,1697,1007,470
2012,29045,Mátraszentimre,község,Heves,2129,465,273
2012,4330,Mátraszőlős,község,Nógrád,2916,1588,683
2012,33525,Mátraterenye,község,Nógrád,2813,1740,898
2012,30100,Mátraverebély,község,Nógrád,1840,2069,875
2012,16948,Mátyásdomb,község,Fejér,3539,723,283
2012,15051,Matty,község,Baranya,1690,332,148
2012,20668,Mátyus,község,Szabolcs-Szatmár-Bereg,1103,275,145
2012,33756,Máza,község,Baranya,1069,1226,486
2012,13444,Mecseknádasd,község,Baranya,3608,1509,637
2012,11402,Mecsekpölöske,község,Baranya,731,412,154
2012,27359,Mecsér,község,Győr-Moson-Sopron,2109,589,296
2012,20765,Medgyesbodzás,község,Békés,3167,1026,593
2012,30128,Medgyesegyháza,város,Békés,6429,3691,1871
2012,30562,Medina,község,Tolna,2224,805,347
2012,21768,Megyaszó,község,Borsod-Abaúj-Zemplén,5342,2722,922
2012,30872,Megyehíd,község,Vas,599,331,125
2012,4987,Megyer,község,Veszprém,426,12,25
2012,25760,Meggyeskovácsi,község,Vas,2464,704,329
2012,23931,Méhkerék,község,Békés,2585,2033,882
2012,29799,Méhtelek,község,Szabolcs-Szatmár-Bereg,862,673,279
2012,30492,Mekényes,község,Baranya,1777,267,146
2012,16018,Mélykút,város,Bács-Kiskun,12346,5081,2918
2012,27137,Mencshely,község,Veszprém,1261,261,122
2012,3692,Mende,község,Pest,2715,4204,1509
2012,25618,Méra,község,Borsod-Abaúj-Zemplén,1511,1731,598
2012,7737,Merenye,község,Baranya,1447,270,124
2012,20385,Mérges,község,Győr-Moson-Sopron,651,75,54
2012,7463,Mérk,nagyközség,Szabolcs-Szatmár-Bereg,2508,2073,817
2012,23630,Mernye,község,Somogy,2593,1380,566
2012,14809,Mersevát,község,Vas,1054,564,233
2012,31875,Mesterháza,község,Vas,419,146,81
2012,15723,Mesteri,község,Vas,1169,229,155
2012,30234,Mesterszállás,község,Jász-Nagykun-Szolnok,4292,691,393
2012,11758,Meszes,község,Borsod-Abaúj-Zemplén,1140,157,117
2012,32832,Meszlen,község,Vas,1202,217,99
2012,16106,Mesztegnyő,község,Somogy,4471,1360,558
2012,19628,Mezőberény,város,Békés,11853,10896,4625
2012,13833,Mezőcsát,város,Borsod-Abaúj-Zemplén,10308,5891,2496
2012,30854,Mezőcsokonya,község,Somogy,3078,1247,456
2012,3470,Meződ,község,Baranya,1041,124,75
2012,17552,Mezőfalva,nagyközség,Fejér,8042,4677,1736
2012,4206,Mezőgyán,község,Békés,5987,1042,550
2012,11873,Mezőhegyes,város,Békés,15544,4994,2901
2012,26286,Mezőhék,község,Jász-Nagykun-Szolnok,8982,317,203
2012,11323,Mezőkeresztes,város,Borsod-Abaúj-Zemplén,7425,3803,1759
2012,5689,Mezőkomárom,község,Fejér,2905,905,412
2012,30322,Mezőkovácsháza,város,Békés,6259,6049,2960
2012,19433,Mezőkövesd,város,Borsod-Abaúj-Zemplén,10049,16538,7569
2012,32656,Mezőladány,község,Szabolcs-Szatmár-Bereg,1404,999,363
2012,23560,Mezőlak,község,Veszprém,2158,1031,392
2012,18379,Mezőnagymihály,község,Borsod-Abaúj-Zemplén,6185,1032,539
2012,11749,Mezőnyárád,község,Borsod-Abaúj-Zemplén,1407,1532,694
2012,12812,Mezőörs,község,Győr-Moson-Sopron,4847,1008,337
2012,31033,Mezőpeterd,község,Hajdú-Bihar,1823,533,269
2012,18847,Mezősas,község,Hajdú-Bihar,2639,591,310
2012,25089,Mezőszemere,község,Heves,2148,1232,615
2012,6576,Mezőszentgyörgy,község,Fejér,2712,1309,468
2012,29036,Mezőszilas,község,Fejér,6497,2068,843
2012,31662,Mezőtárkány,község,Heves,4061,1575,738
2012,4260,Mezőtúr,város,Jász-Nagykun-Szolnok,28972,17337,7850
2012,3443,Mezőzombor,község,Borsod-Abaúj-Zemplén,3878,2378,902
2012,27526,Miháld,község,Zala,2164,835,378
2012,2130,Mihályfa,község,Zala,1207,386,182
2012,13222,Mihálygerge,község,Nógrád,1106,559,309
2012,4668,Mihályháza,község,Veszprém,2152,742,318
2012,21980,Mihályi,község,Győr-Moson-Sopron,1628,1051,475
2012,20905,Mike,község,Somogy,3241,599,251
2012,24466,Mikebuda,község,Pest,4217,690,353
2012,22141,Mikekarácsonyfa,község,Zala,850,266,147
2012,24217,Mikepércs,község,Hajdú-Bihar,3693,4434,1266
2012,33376,Miklósi,község,Somogy,1047,222,125
2012,31282,Mikófalva,község,Heves,1441,720,318
2012,24253,Mikóháza,község,Borsod-Abaúj-Zemplén,1691,576,239
2012,30599,Mikosszéplak,község,Vas,1866,317,159
2012,2662,Milejszeg,község,Zala,908,347,162
2012,31750,Milota,község,Szabolcs-Szatmár-Bereg,1539,816,322
2012,21555,Mindszent,város,Csongrád,5935,6685,3182
2012,16285,Mindszentgodisa,község,Baranya,2297,870,386
2012,4534,Mindszentkálla,község,Veszprém,1084,289,144
2012,4756,Misefa,község,Zala,651,303,121
2012,30632,Miske,község,Bács-Kiskun,4227,1656,758
2012,30456,Miskolc,"megyeszékhely, megyei jogú város",Borsod-Abaúj-Zemplén,23666,166823,76091
2012,2811,Miszla,község,Tolna,3471,272,185
2012,26930,Mocsa,község,Komárom-Esztergom,6720,2108,832
2012,17783,Mogyoród,nagyközség,Pest,3448,6335,2058
2012,28255,Mogyorósbánya,község,Komárom-Esztergom,732,896,316
2012,10968,Mogyoróska,község,Borsod-Abaúj-Zemplén,1917,78,73
2012,25715,Moha,község,Fejér,988,549,185
2012,23959,Mohács,város,Baranya,11223,18604,8751
2012,27915,Mohora,község,Nógrád,1595,944,383
2012,21014,Molnári,község,Zala,1286,689,272
2012,3294,Molnaszecsőd,község,Vas,1169,435,174
2012,29522,Molvány,község,Baranya,1376,182,78
2012,9016,Monaj,község,Borsod-Abaúj-Zemplén,1153,223,108
2012,7825,Monok,község,Borsod-Abaúj-Zemplén,4198,1558,807
2012,10551,Monor,város,Pest,4679,18395,6586
2012,34397,Monorierdő,község,Pest,1507,3632,1365
2012,31565,Mónosbél,község,Heves,1378,416,150
2012,24040,Monostorapáti,község,Veszprém,2559,1075,480
2012,25894,Monostorpályi,község,Hajdú-Bihar,4444,2136,963
2012,22512,Monoszló,község,Veszprém,746,133,67
2012,16027,Monyoród,község,Baranya,712,182,98
2012,18485,Mór,város,Fejér,10861,14255,5691
2012,20701,Mórágy,község,Tolna,1761,706,282
2012,4349,Mórahalom,város,Csongrád,8315,6067,2658
2012,34096,Móricgát,község,Bács-Kiskun,3289,479,378
2012,2556,Mórichida,község,Győr-Moson-Sopron,3230,807,363
2012,31343,Mosdós,község,Somogy,1695,1013,331
2012,4783,Mosonmagyaróvár,város,Győr-Moson-Sopron,8411,32720,12915
2012,33677,Mosonszentmiklós,község,Győr-Moson-Sopron,3071,2282,964
2012,28149,Mosonszolnok,község,Győr-Moson-Sopron,4392,1676,570
