country,region,start_yr,end_yr,start,end,pop_start,pop_end,mean_end,mean_start,scaling,change,log_change,mean_lin_diff,mean_log_diff,label_color,label_txt_linear,label_txt_log,label_final,x_text,mean_start_end_lin,mean_start_end_log,mean_label_val,mean_label_txt,region_lab,period_lab_T_F,period_lab,x_start,x_end,type_scale,sel_var
Lithuania,CEE,1995,2024,0.25942767427316926,0.8612425447121252,3626997,2888055,68.83473652175856,37.39969258893407,0.01,0.601814870438956,1.1998982140311178,0.31435043932824486,0.6100460239897103,black,+1%,1.2,1.2,-0.7493282200647685,0 → 1,-0.98 → -0.37,0.61,+0.61 (-0.98 → -0.37),"CEE
+0.61 (-0.98 → -0.37)",FALSE,,-1.3492773270803275,-0.14937911304920953,logratio,% of W_EUR3
Estonia,CEE,1995,2024,0.22186498755069306,0.6345610614137349,1452730,1371986,68.83473652175856,37.39969258893407,0.01,0.41269607386304186,1.0508644853273852,0.31435043932824486,0.6100460239897103,black,+0%,1.05,1.05,-0.9802540036390844,0 → 1,-0.98 → -0.37,0.61,+0.61 (-0.98 → -0.37),"CEE
+0.61 (-0.98 → -0.37)",FALSE,,-1.505686246302777,-0.45482176097539195,logratio,% of W_EUR3
Slovakia,CEE,1995,2024,0.3193997740790622,0.5878424428856813,5354244,5422069,68.83473652175856,37.39969258893407,0.01,0.2684426688066191,0.6100154292649244,0.31435043932824486,0.6100460239897103,black,+0%,0.61,0.61,-0.8363040358981857,0 → 1,-0.98 → -0.37,0.61,+0.61 (-0.98 → -0.37),"CEE
+0.61 (-0.98 → -0.37)",FALSE,,-1.1413117505306478,-0.5312963212657236,logratio,% of W_EUR3
Poland,CEE,1995,2024,0.40690880467488993,0.7198064249917583,38364630,36554707,68.83473652175856,37.39969258893407,0.01,0.31289762031686835,0.570393228486283,0.31435043932824486,0.6100460239897103,black,+0%,0.57,0.57,-0.6139695715410547,0 → 1,-0.98 → -0.37,0.61,+0.61 (-0.98 → -0.37),"CEE
+0.61 (-0.98 → -0.37)",FALSE,,-0.8991661857841963,-0.3287729572979132,logratio,% of W_EUR3
Czechia,CEE,1995,2024,0.3564716070686037,0.6266431046107221,10311979,10882164,68.83473652175856,37.39969258893407,0.01,0.27017149754211844,0.5641225743072763,0.31435043932824486,0.6100460239897103,black,+0%,0.56,0.56,-0.7494393987121944,0 → 1,-0.98 → -0.37,0.61,+0.61 (-0.98 → -0.37),"CEE
+0.61 (-0.98 → -0.37)",FALSE,,-1.0315006858658327,-0.4673781115585563,logratio,% of W_EUR3
Chile,Latin America,1996,2023,0.3840847601687203,0.629014493753438,14734005,19658791,38.12510879762986,34.985650294963165,0.01,0.2449297335847177,0.4932910411316792,0.03139458502666699,0.0859351027844196,black,+0%,0.49,0.49,-0.7102465005797235,0 → 0,-1.05 → -0.96,0.09,+0.09 (-1.05 → -0.96),"Latin America
+0.09 (-1.05 → -0.96)",TRUE,(1996-2023),-0.9568920211455632,-0.4636009800138839,logratio,% of W_EUR3
Hungary,CEE,1995,2024,0.3488030440517513,0.569777472095437,10322744,9562314,68.83473652175856,37.39969258893407,0.01,0.22097442804368578,0.49073846556084255,0.31435043932824486,0.6100460239897103,black,+0%,0.49,0.49,-0.8078786269923834,0 → 1,-0.98 → -0.37,0.61,+0.61 (-0.98 → -0.37),"CEE
+0.61 (-0.98 → -0.37)",FALSE,,-1.0532478597728048,-0.5625093942119621,logratio,% of W_EUR3
Slovenia,CEE,1995,2024,0.6240318783076265,1.0057984555311463,1988051,2126324,68.83473652175856,37.39969258893407,0.01,0.3817665772235198,0.47733553407811236,0.31435043932824486,0.6100460239897103,black,+0%,0.48,0.48,-0.23288605784709845,0 → 1,-0.98 → -0.37,0.61,+0.61 (-0.98 → -0.37),"CEE
+0.61 (-0.98 → -0.37)",FALSE,,-0.4715538248861546,0.005781709191957711,logratio,% of W_EUR3
Costa Rica,Latin America,1995,2023,0.45423310787329385,0.6765214826812548,3535133,5105469,38.12510879762986,34.985650294963165,0.01,0.22228837480796093,0.39835368299841006,0.03139458502666699,0.0859351027844196,black,+0%,0.4,0.4,-0.5899679177483057,0 → 0,-1.05 → -0.96,0.09,+0.09 (-1.05 → -0.96),"Latin America
+0.09 (-1.05 → -0.96)",TRUE,(1995-2023),-0.7891447592475107,-0.3907910762491007,logratio,% of W_EUR3
"South
Korea",Asia,1995,2023,0.6464007267071351,0.8300074966022648,45368368,51748695,83.98925119766652,65.9477120562145,0.01,0.1836067698951297,0.2500151013569993,0.1804153914145202,0.2418266422582301,black,+0%,0.25,0.25,-0.31132809685986035,1 → 1,-0.42 → -0.17,0.24,+0.24 (-0.42 → -0.17),"Asia
+0.24 (-0.42 → -0.17)",TRUE,(1995-2023),-0.43633564753836,-0.1863205461813607,logratio,% of W_EUR3
Israel,Asia,1995,2024,0.770268922971819,0.8911774660270498,5354680,9974400,83.98925119766652,65.9477120562145,0.01,0.1209085430552308,0.14580387938804198,0.1804153914145202,0.2418266422582301,black,+0%,0.15,0.15,-0.18811363480143345,1 → 1,-0.42 → -0.17,0.24,+0.24 (-0.42 → -0.17),"Asia
+0.24 (-0.42 → -0.17)",FALSE,,-0.26101557449545443,-0.11521169510741244,logratio,% of W_EUR3
Greece,Southern Europe,1995,2024,0.5039255922500405,0.5251878784137732,10519187,10388805,79.80997308514596,85.05234553378513,0.01,0.021262286163732713,0.04132743947117299,-0.05242372448639174,-0.06361842410294266,black,+0%,0.04,0.04,-0.6646629364987391,1 → 1,-0.16 → -0.23,-0.06,-0.06 (-0.16 → -0.23),"Southern Europe
-0.06 (-0.16 → -0.23)",FALSE,,-0.6853266562343255,-0.6439992167631526,logratio,% of W_EUR3
Portugal,Southern Europe,1995,2024,0.6317758468411916,0.6512920723239316,10031702,10701636,79.80997308514596,85.05234553378513,0.01,0.019516225482740013,0.030423534881736856,-0.05242372448639174,-0.06361842410294266,black,+0%,0.03,0.03,-0.4440088530252895,1 → 1,-0.16 → -0.23,-0.06,-0.06 (-0.16 → -0.23),"Southern Europe
-0.06 (-0.16 → -0.23)",FALSE,,-0.4592206204661579,-0.4287970855844211,logratio,% of W_EUR3
Mexico,Latin America,1995,2024,0.34024521663584983,0.33251064951700343,90862395,130861007,38.12510879762986,34.985650294963165,0.01,-0.007734567118846403,-0.022994694846141514,0.03139458502666699,0.0859351027844196,red,0%,-0.02,-0.02,-1.089586043353496,0 → 0,-1.05 → -0.96,0.09,+0.09 (-1.05 → -0.96),"Latin America
+0.09 (-1.05 → -0.96)",FALSE,,-1.0780886959304254,-1.101083390776567,logratio,% of W_EUR3
Spain,Southern Europe,1995,2024,0.9963398499147207,0.8883797679849181,40052688,48807137,79.80997308514596,85.05234553378513,0.01,-0.10796008192980255,-0.11468909593935621,-0.05242372448639174,-0.06361842410294266,red,0%,-0.11,-0.11,-0.06101141279392304,1 → 1,-0.16 → -0.23,-0.06,-0.06 (-0.16 → -0.23),"Southern Europe
-0.06 (-0.16 → -0.23)",FALSE,,-0.0036668648242449264,-0.11835596076360115,logratio,% of W_EUR3
Latvia,CEE,1995,2024,0.24139912759552323,0.9125249200930022,2485908,1862441,84.66762006525119,41.588526625708006,0.01,0.671125792497479,1.3297637000551563,0.4307909343954318,0.7109089119400862,black,+1%,1.33,1.33,-0.7564217342350101,0 → 1,-0.88 → -0.17,0.71,+0.71 (-0.88 → -0.17),"CEE
+0.71 (-0.88 → -0.17)",FALSE,,-1.4213035842625883,-0.09153988420743195,logratio,% of S_EUR4
Lithuania,CEE,1995,2024,0.2884840487204311,1.0593395172895972,3626997,2888055,84.66762006525119,41.588526625708006,0.01,0.7708554685691661,1.3007611019814938,0.4307909343954318,0.7109089119400862,black,+1%,1.3,1.3,-0.5927349339689255,0 → 1,-0.88 → -0.17,0.71,+0.71 (-0.88 → -0.17),"CEE
+0.71 (-0.88 → -0.17)",FALSE,,-1.2431154849596724,0.0576456170218213,logratio,% of S_EUR4
Estonia,CEE,1995,2024,0.24671427231983437,0.7805183483051131,1452730,1371986,84.66762006525119,41.588526625708006,0.01,0.5338040759852788,1.1517273732777613,0.4307909343954318,0.7109089119400862,black,+1%,1.15,1.15,-0.8236607175432414,0 → 1,-0.88 → -0.17,0.71,+0.71 (-0.88 → -0.17),"CEE
+0.71 (-0.88 → -0.17)",FALSE,,-1.399524404182122,-0.2477970309043609,logratio,% of S_EUR4
Slovakia,CEE,1995,2024,0.35517313349421814,0.7230538406541497,5354244,5422069,84.66762006525119,41.588526625708006,0.01,0.36788070715993154,0.7108783172153,0.4307909343954318,0.7109089119400862,black,+0%,0.71,0.71,-0.6797107498023426,0 → 1,-0.88 → -0.17,0.71,+0.71 (-0.88 → -0.17),"CEE
+0.71 (-0.88 → -0.17)",FALSE,,-1.0351499084099927,-0.32427159119469257,logratio,% of S_EUR4
Poland,CEE,1995,2024,0.4524833357176798,0.8853712528189095,38364630,36554707,84.66762006525119,41.588526625708006,0.01,0.4328879171012297,0.671256116436659,0.4307909343954318,0.7109089119400862,black,+0%,0.67,0.67,-0.45737628544521175,0 → 1,-0.88 → -0.17,0.71,+0.71 (-0.88 → -0.17),"CEE
+0.71 (-0.88 → -0.17)",FALSE,,-0.7930043436635412,-0.12174822722688224,logratio,% of S_EUR4
Czechia,CEE,1995,2024,0.39639707964519605,0.7707791585854191,10311979,10882164,84.66762006525119,41.588526625708006,0.01,0.3743820789402231,0.6649854622576522,0.4307909343954318,0.7109089119400862,black,+0%,0.66,0.66,-0.5928461126163513,0 → 1,-0.88 → -0.17,0.71,+0.71 (-0.88 → -0.17),"CEE
+0.71 (-0.88 → -0.17)",FALSE,,-0.9253388437451775,-0.2603533814875253,logratio,% of S_EUR4
Chile,Latin America,1996,2023,0.42568167128970225,0.769734322348737,14734005,19658791,46.83035630704645,38.884918200499456,0.01,0.3440526510590347,0.5923536029535111,0.07945438106546995,0.18592516316907381,black,+0%,0.59,0.59,-0.5578866610604799,0 → 0,-0.94 → -0.76,0.19,+0.19 (-0.94 → -0.76),"Latin America
+0.19 (-0.94 → -0.76)",TRUE,(1996-2023),-0.8540634625372355,-0.2617098595837243,logratio,% of S_EUR4
Hungary,CEE,1995,2024,0.3878696235317826,0.700833691923359,10322744,9562314,84.66762006525119,41.588526625708006,0.01,0.31296406839157637,0.5916013535112186,0.4307909343954318,0.7109089119400862,black,+0%,0.59,0.59,-0.6512853408965404,0 → 1,-0.88 → -0.17,0.71,+0.71 (-0.88 → -0.17),"CEE
+0.71 (-0.88 → -0.17)",FALSE,,-0.9470860176521497,-0.35548466414093116,logratio,% of S_EUR4
Slovenia,CEE,1995,2024,0.6939245910798267,1.2371451653368215,1988051,2126324,84.66762006525119,41.588526625708006,0.01,0.5432205742569948,0.5781984220284881,0.4307909343954318,0.7109089119400862,black,+1%,0.58,0.58,-0.07629277175125541,0 → 1,-0.88 → -0.17,0.71,+0.71 (-0.88 → -0.17),"CEE
+0.71 (-0.88 → -0.17)",FALSE,,-0.3653919827654995,0.21280643926298867,logratio,% of S_EUR4
Costa Rica,Latin America,1995,2023,0.5051080475098896,0.8278693260606165,3535133,5105469,46.83035630704645,38.884918200499456,0.01,0.3227612785507269,0.49408296130791485,0.07945438106546995,0.18592516316907381,black,+0%,0.49,0.49,-0.43594143647289824,0 → 0,-0.94 → -0.76,0.19,+0.19 (-0.94 → -0.76),"Latin America
+0.19 (-0.94 → -0.76)",TRUE,(1995-2023),-0.6829829171268557,-0.18889995581894084,logratio,% of S_EUR4
"South
Korea",Asia,1995,2023,0.7187987914502502,1.0156924272589927,45368368,51748695,102.86958962956385,73.33397653556943,0.01,0.2968936358087425,0.34574437966650395,0.2953561309399441,0.3384380373356892,black,+0%,0.35,0.35,-0.15730161558445305,1 → 1,-0.31 → 0.03,0.34,+0.34 (-0.31 → 0.03),"Asia
+0.34 (-0.31 → 0.03)",TRUE,(1995-2023),-0.330173805417705,0.015570574248798909,logratio,% of S_EUR4
Israel,Asia,1995,2024,0.856540452459423,1.0961598593529984,5354680,9974400,102.86958962956385,73.33397653556943,0.01,0.23961940689357542,0.24666676733841808,0.2953561309399441,0.3384380373356892,black,+0%,0.25,0.25,-0.03152034870559039,1 → 1,-0.31 → 0.03,0.34,+0.34 (-0.31 → 0.03),"Asia
+0.34 (-0.31 → 0.03)",FALSE,,-0.15485373237479946,0.09181303496361869,logratio,% of S_EUR4
Mexico,Latin America,1995,2024,0.37835330377866955,0.40899241812389975,90862395,130861007,46.83035630704645,38.884918200499456,0.01,0.0306391143452302,0.07786819310423461,0.07945438106546995,0.18592516316907381,black,+0%,0.08,0.08,-0.9329927572576531,0 → 0,-0.94 → -0.76,0.19,+0.19 (-0.94 → -0.76),"Latin America
+0.19 (-0.94 → -0.76)",FALSE,,-0.9719268538097703,-0.8940586607055357,logratio,% of S_EUR4
Latvia,CEE,1995,2024,0.21416891222295256,0.6559704200033172,2485908,1862441,60.863493228462914,36.89727298148017,0.01,0.44180150778036464,1.1193506833350675,0.23966220246982745,0.5004958952199974,black,+0%,1.12,1.12,-0.9813149241805901,0 → 1,-1 → -0.5,0.5,+0.5 (-1 → -0.5),"CEE
+0.5 (-1 → -0.5)",FALSE,,-1.5409902658481238,-0.42163958251305633,logratio,% of G7
Lithuania,CEE,1995,2024,0.25594257743818694,0.7615083958602975,3626997,2888055,60.863493228462914,36.89727298148017,0.01,0.5055658184221106,1.090348085261405,0.23966220246982745,0.5004958952199974,black,+1%,1.09,1.09,-0.8176281239145057,0 → 1,-1 → -0.5,0.5,+0.5 (-1 → -0.5),"CEE
+0.5 (-1 → -0.5)",FALSE,,-1.3628021665452081,-0.27245408128380316,logratio,% of G7
Estonia,CEE,1995,2024,0.2188844999520873,0.5610772237385242,1452730,1371986,60.863493228462914,36.89727298148017,0.01,0.3421927237864369,0.9413143565576721,0.23966220246982745,0.5004958952199974,black,+0%,0.94,0.94,-1.0485539074888217,0 → 1,-1 → -0.5,0.5,+0.5 (-1 → -0.5),"CEE
+0.5 (-1 → -0.5)",FALSE,,-1.5192110857676577,-0.5778967292099856,logratio,% of G7
Slovakia,CEE,1995,2024,0.31510902466362056,0.5197687439490138,5354244,5422069,60.863493228462914,36.89727298148017,0.01,0.20465971928539328,0.500465300495211,0.23966220246982745,0.5004958952199974,black,+0%,0.5,0.5,-0.9046039397479227,0 → 1,-1 → -0.5,0.5,+0.5 (-1 → -0.5),"CEE
+0.5 (-1 → -0.5)",FALSE,,-1.1548365899955282,-0.6543712895003173,logratio,% of G7
Poland,CEE,1995,2024,0.40144247734002875,0.6364509503053262,38364630,36554707,60.863493228462914,36.89727298148017,0.01,0.23500847296529742,0.46084309971657,0.23966220246982745,0.5004958952199974,black,+0%,0.46,0.46,-0.6822694753907917,0 → 1,-1 → -0.5,0.5,+0.5 (-1 → -0.5),"CEE
+0.5 (-1 → -0.5)",FALSE,,-0.9126910252490767,-0.45184792553250674,logratio,% of G7
Czechia,CEE,1995,2024,0.35168284244263825,0.5540761871309229,10311979,10882164,60.863493228462914,36.89727298148017,0.01,0.20239334468828463,0.45457244553756343,0.23966220246982745,0.5004958952199974,black,+0%,0.45,0.45,-0.8177393025619315,0 → 1,-1 → -0.5,0.5,+0.5 (-1 → -0.5),"CEE
+0.5 (-1 → -0.5)",FALSE,,-1.0450255253307132,-0.5904530797931498,logratio,% of G7
Chile,Latin America,1996,2023,0.3783645016510239,0.5541610886512348,14734005,19658791,33.67760811470447,34.5080924310421,0.01,0.1757965870002109,0.38159739714683666,-0.008304843163376319,-0.024360690870002182,black,+0%,0.38,0.38,-0.781098559336071,0 → 0,-1.06 → -1.09,-0.02,-0.02 (-1.06 → -1.09),"Latin America
-0.02 (-1.06 → -1.09)",TRUE,(1996-2023),-0.9718972579094892,-0.5902998607626527,logratio,% of G7
Hungary,CEE,1995,2024,0.34411729728914126,0.5037957442264558,10322744,9562314,60.863493228462914,36.89727298148017,0.01,0.15967844693731453,0.3811883367911296,0.23966220246982745,0.5004958952199974,black,+0%,0.38,0.38,-0.8761785308421204,0 → 1,-1 → -0.5,0.5,+0.5 (-1 → -0.5),"CEE
+0.5 (-1 → -0.5)",FALSE,,-1.0667726992376851,-0.6855843624465556,logratio,% of G7
Slovenia,CEE,1995,2024,0.6156487652488094,0.8893243525101308,1988051,2126324,60.863493228462914,36.89727298148017,0.01,0.27367558726132135,0.36778540530839926,0.23966220246982745,0.5004958952199974,black,+0%,0.37,0.37,-0.3011859616968354,0 → 1,-1 → -0.5,0.5,+0.5 (-1 → -0.5),"CEE
+0.5 (-1 → -0.5)",FALSE,,-0.485078664351035,-0.1172932590426358,logratio,% of G7
Costa Rica,Latin America,1995,2023,0.44813103579856794,0.5960146945128204,3535133,5105469,33.67760811470447,34.5080924310421,0.01,0.14788365871425246,0.2851796417145219,-0.008304843163376319,-0.024360690870002182,black,+0%,0.29,0.29,-0.6600797778551303,0 → 0,-1.06 → -1.09,-0.02,-0.02 (-1.06 → -1.09),"Latin America
-0.02 (-1.06 → -1.09)",TRUE,(1995-2023),-0.8026695987123913,-0.5174899569978693,logratio,% of G7
"South
Korea",Asia,1995,2023,0.6377171152416705,0.7312357067659113,45368368,51748695,74.04050153948732,65.06178435707695,0.01,0.0935185915242408,0.13684106007311103,0.08978717182410378,0.12927491458159132,black,+0%,0.14,0.14,-0.3814399569666851,1 → 1,-0.43 → -0.3,0.13,+0.13 (-0.43 → -0.3),"Asia
+0.13 (-0.43 → -0.3)",TRUE,(1995-2023),-0.4498604870032406,-0.3130194269301295,logratio,% of G7
Israel,Asia,1995,2024,0.7599212921993684,0.7879767746586905,5354680,9974400,74.04050153948732,65.06178435707695,0.01,0.0280554824593221,0.03625375061832902,0.08978717182410378,0.12927491458159132,black,+0%,0.04,0.04,-0.25641353865117056,1 → 1,-0.43 → -0.3,0.13,+0.13 (-0.43 → -0.3),"Asia
+0.13 (-0.43 → -0.3)",FALSE,,-0.2745404139603351,-0.23828666334200604,logratio,% of G7
Greece,Southern Europe,1995,2024,0.49715596178737853,0.46436974261394137,10519187,10388805,70.56776856981409,83.9097702050039,0.01,-0.03278621917343716,-0.06822268929853989,-0.13342001635189804,-0.17316855287265553,red,0%,-0.07,-0.07,-0.732962840348476,1 → 1,-0.18 → -0.35,-0.17,-0.17 (-0.18 → -0.35),"Southern Europe
-0.17 (-0.18 → -0.35)",FALSE,,-0.6988514956992061,-0.767074184997746,logratio,% of G7
Portugal,Southern Europe,1995,2024,0.6232887029371605,0.5758707396389767,10031702,10701636,70.56776856981409,83.9097702050039,0.01,-0.04741796329818382,-0.07912659388797633,-0.13342001635189804,-0.17316855287265553,red,0%,-0.08,-0.08,-0.5123087568750264,1 → 1,-0.18 → -0.35,-0.17,-0.17 (-0.18 → -0.35),"Southern Europe
-0.17 (-0.18 → -0.35)",FALSE,,-0.47274545993103834,-0.5518720538190146,logratio,% of G7
Mexico,Latin America,1995,2024,0.3356744339275761,0.2940050429171443,90862395,130861007,33.67760811470447,34.5080924310421,0.01,-0.04166939101043182,-0.1325448236158544,-0.008304843163376319,-0.024360690870002182,red,0%,-0.13,-0.13,-1.157885947203233,0 → 0,-1.06 → -1.09,-0.02,-0.02 (-1.06 → -1.09),"Latin America
-0.02 (-1.06 → -1.09)",FALSE,,-1.0916135353953058,-1.2241583590111602,logratio,% of G7
Spain,Southern Europe,1995,2024,0.982955229838112,0.7855030573983833,40052688,48807137,70.56776856981409,83.9097702050039,0.01,-0.19745217243972868,-0.2242392247090694,-0.13342001635189804,-0.17316855287265553,red,0%,-0.22,-0.22,-0.12931131664366022,1 → 1,-0.18 → -0.35,-0.17,-0.17 (-0.18 → -0.35),"Southern Europe
-0.17 (-0.18 → -0.35)",FALSE,,-0.01719170428912554,-0.24143092899819488,logratio,% of G7
Latvia,CEE,1995,2024,0.6301200840115027,2.231153634287086,2485908,1862441,207.01513356563513,108.55783180465701,0.01,1.6010335502755833,1.2643636447162856,0.9845730176097811,0.6455088566012154,black,+2%,1.26,1.26,0.17033695413996117,1 → 2,0.08 → 0.73,0.65,+0.65 (0.08 → 0.73),"CEE
+0.65 (0.08 → 0.73)",FALSE,,-0.46184486821818166,0.802518776498104,logratio,% of LAT_AM
Lithuania,CEE,1995,2024,0.7530250619640912,2.5901201840095776,3626997,2888055,207.01513356563513,108.55783180465701,0.01,1.8370951220454863,1.235361046642623,0.9845730176097811,0.6455088566012154,black,+2%,1.24,1.24,0.3340237544060456,1 → 2,0.08 → 0.73,0.65,+0.65 (0.08 → 0.73),"CEE
+0.65 (0.08 → 0.73)",FALSE,,-0.283656768915266,0.9517042777273572,logratio,% of LAT_AM
Estonia,CEE,1995,2024,0.6439941169194755,1.9083931968358974,1452730,1371986,207.01513356563513,108.55783180465701,0.01,1.264399079916422,1.0863273179388904,0.9845730176097811,0.6455088566012154,black,+1%,1.09,1.09,0.10309797083172961,1 → 2,0.08 → 0.73,0.65,+0.65 (0.08 → 0.73),"CEE
+0.65 (0.08 → 0.73)",FALSE,,-0.4400656881377155,0.6462616298011747,logratio,% of LAT_AM
Slovakia,CEE,1995,2024,0.927102458675811,1.7678905735487458,5354244,5422069,207.01513356563513,108.55783180465701,0.01,0.8407881148729348,0.6454782618764291,0.9845730176097811,0.6455088566012154,black,+1%,0.65,0.65,0.24704793857262847,1 → 2,0.08 → 0.73,0.65,+0.65 (0.08 → 0.73),"CEE
+0.65 (0.08 → 0.73)",FALSE,,-0.07569119236558608,0.569787069510843,logratio,% of LAT_AM
Poland,CEE,1995,2024,1.1811096434199249,2.1647620190130175,38364630,36554707,207.01513356563513,108.55783180465701,0.01,0.9836523755930926,0.605856061097788,0.9845730176097811,0.6455088566012154,black,+1%,0.61,0.61,0.46938240292975947,1 → 2,0.08 → 0.73,0.65,+0.65 (0.08 → 0.73),"CEE
+0.65 (0.08 → 0.73)",FALSE,,0.16645437238086547,0.7723104334786535,logratio,% of LAT_AM
Czechia,CEE,1995,2024,1.0347086321971337,1.8845805556031605,10311979,10882164,207.01513356563513,108.55783180465701,0.01,0.8498719234060268,0.5995854069187817,0.9845730176097811,0.6455088566012154,black,+1%,0.6,0.6,0.33391257575861966,1 → 2,0.08 → 0.73,0.65,+0.65 (0.08 → 0.73),"CEE
+0.65 (0.08 → 0.73)",FALSE,,0.034119872299228846,0.6337052792180105,logratio,% of LAT_AM
Hungary,CEE,1995,2024,1.01244955688021,1.713561574412974,10322744,9562314,207.01513356563513,108.55783180465701,0.01,0.7011120175327639,0.5262012981723477,0.9845730176097811,0.6455088566012154,black,+1%,0.53,0.53,0.27547334747843083,1 → 2,0.08 → 0.73,0.65,+0.65 (0.08 → 0.73),"CEE
+0.65 (0.08 → 0.73)",FALSE,,0.012372698392256944,0.5385739965646047,logratio,% of LAT_AM
Slovenia,CEE,1995,2024,1.8113396928323322,3.0248608788685227,1988051,2126324,207.01513356563513,108.55783180465701,0.01,1.2135211860361905,0.5127983666896176,0.9845730176097811,0.6455088566012154,black,+1%,0.51,0.51,0.8504659166237158,1 → 2,0.08 → 0.73,0.65,+0.65 (0.08 → 0.73),"CEE
+0.65 (0.08 → 0.73)",FALSE,,0.594066733278907,1.1068650999685246,logratio,% of LAT_AM
Israel,Asia,1995,2024,2.235813141658559,2.6801471391113387,5354680,9974400,212.03042067986442,191.42244595397426,0.01,0.4443339974527798,0.18126671199954733,0.2060797472589016,0.10224701352093388,black,+0%,0.18,0.18,0.8952383396693808,2 → 2,0.65 → 0.75,0.1,+0.1 (0.65 → 0.75),"Asia
+0.1 (0.65 → 0.75)",FALSE,,0.8046049836696071,0.9858716956691544,logratio,% of LAT_AM
Greece,Southern Europe,1995,2024,1.4627144208593938,1.5794618282952675,10519187,10388805,244.5033100092973,261.0283186554434,0.01,0.11674740743587364,0.07679027208267798,-0.16525008646146092,-0.06540005533887087,black,+0%,0.08,0.08,0.41868903797207513,3 → 2,0.96 → 0.89,-0.07,-0.07 (0.96 → 0.89),"Southern Europe
-0.07 (0.96 → 0.89)",FALSE,,0.38029390193073614,0.4570841740134141,logratio,% of LAT_AM
"South
Korea",Asia,1995,2023,1.876268399838235,2.012396222953646,45368368,51748695,212.03042067986442,191.42244595397426,0.01,0.13612782311541105,0.07004125212008264,0.2060797472589016,0.10224701352093388,black,+0%,0.07,0.07,0.664305536686743,2 → 2,0.65 → 0.75,0.1,+0.1 (0.65 → 0.75),"Asia
+0.1 (0.65 → 0.75)",TRUE,(1995-2023),0.6292849106267017,0.6993261627467843,logratio,% of LAT_AM
Portugal,Southern Europe,1995,2024,1.8338176431943112,1.9587104150498096,10031702,10701636,244.5033100092973,261.0283186554434,0.01,0.12489277185549841,0.06588636749324182,-0.16525008646146092,-0.06540005533887087,black,+0%,0.07,0.07,0.6393431214455247,3 → 2,0.96 → 0.89,-0.07,-0.07 (0.96 → 0.89),"Southern Europe
-0.07 (0.96 → 0.89)",FALSE,,0.6063999376989039,0.6722863051921457,logratio,% of LAT_AM
Spain,Southern Europe,1995,2024,2.8920155851581053,2.6717332791456636,40052688,48807137,244.5033100092973,261.0283186554434,0.01,-0.2202823060124417,-0.0792262633278509,-0.16525008646146092,-0.06540005533887087,red,0%,-0.08,-0.08,1.022340561676891,3 → 2,0.96 → 0.89,-0.07,-0.07 (0.96 → 0.89),"Southern Europe
-0.07 (0.96 → 0.89)",FALSE,,1.0619536933408167,0.9827274300129656,logratio,% of LAT_AM
Italy,Southern Europe,1995,2024,2.759693090256793,2.4981323370636326,57403300,58986023,244.5033100092973,261.0283186554434,0.01,-0.2615607531931605,-0.09957608685628781,-0.16525008646146092,-0.06540005533887087,red,0%,-0.1,-0.1,0.9653314309355059,3 → 2,0.96 → 0.89,-0.07,-0.07 (0.96 → 0.89),"Southern Europe
-0.07 (0.96 → 0.89)",FALSE,,1.0151194743636498,0.9155433875073621,logratio,% of LAT_AM
